3.000000000000000000e+03	4.708600580798910558e+07
3.150000000000000000e+03	2.243072909957646430e+08
3.300000000000000000e+03	8.673533802732206583e+08
3.450000000000000000e+03	3.080627429573768616e+09
3.600000000000000000e+03	1.174274048779642868e+10
3.750000000000000000e+03	3.976264968194401550e+10
3.900000000000000000e+03	2.375884519953757324e+11
4.050000000000000000e+03	9.787381815149691406e+12
4.200000000000000000e+03	6.498715266282885938e+13
4.350000000000000000e+03	1.818151401589971680e+12
4.500000000000000000e+03	5.934275082056232910e+11
4.650000000000000000e+03	3.533015750282971191e+11
4.800000000000000000e+03	3.049729221758680420e+11
4.950000000000000000e+03	2.818665350268851318e+11
5.100000000000000000e+03	3.055653680309428711e+11
5.250000000000000000e+03	3.351930262738158569e+11
5.400000000000000000e+03	4.110738947650531006e+11
5.550000000000000000e+03	5.035318679182642212e+11
5.700000000000000000e+03	6.586464933906517334e+11
5.850000000000000000e+03	9.079485720023858643e+11
6.000000000000000000e+03	1.316470486189837646e+12
6.150000000000000000e+03	2.178381049233861084e+12
6.300000000000000000e+03	6.513141289684477539e+12
6.450000000000000000e+03	4.048880509180688281e+13
6.600000000000000000e+03	1.723890813070685312e+14
6.750000000000000000e+03	3.872115579213006250e+14
6.900000000000000000e+03	7.325988927535791250e+14
7.050000000000000000e+03	1.207510068266907000e+15
7.200000000000000000e+03	4.765272554188210938e+13
7.350000000000000000e+03	1.159203202153817773e+13
7.500000000000000000e+03	6.079917988458413086e+12
7.650000000000000000e+03	4.604502505923597656e+12
7.800000000000000000e+03	7.038844117445441406e+12
7.950000000000000000e+03	5.050819219130232812e+13
8.100000000000000000e+03	2.189482247217616250e+14
8.250000000000000000e+03	3.288071044715639375e+14
8.400000000000000000e+03	2.492226170383060000e+14
8.550000000000000000e+03	1.613454000290835156e+13
8.700000000000000000e+03	2.819988046917916016e+12
8.850000000000000000e+03	1.729722896623444824e+12
9.000000000000000000e+03	1.299173683362248291e+12
9.150000000000000000e+03	1.051331962693610962e+12
9.300000000000000000e+03	9.099011310717670898e+11
9.450000000000000000e+03	8.208690480357180176e+11
9.600000000000000000e+03	7.469556735390667725e+11
9.750000000000000000e+03	7.051152301058726807e+11
9.900000000000000000e+03	6.790822947023122559e+11
1.005000000000000000e+04	6.544486410558333740e+11
1.020000000000000000e+04	6.492636798296141357e+11
1.035000000000000000e+04	6.530455230713095703e+11
1.050000000000000000e+04	6.583260771559006348e+11
1.065000000000000000e+04	6.814714849765472412e+11
1.080000000000000000e+04	7.143371594077883301e+11
1.095000000000000000e+04	7.550823427833068848e+11
1.110000000000000000e+04	8.204210002538157959e+11
1.125000000000000000e+04	9.074112233475169678e+11
1.140000000000000000e+04	1.030098142505338501e+12
1.155000000000000000e+04	1.293038573774096436e+12
1.170000000000000000e+04	2.322207296451590820e+12
1.185000000000000000e+04	6.131927507485319336e+12
1.200000000000000000e+04	1.211693581583496484e+13
1.215000000000000000e+04	1.253064068802575781e+13
1.230000000000000000e+04	2.566538137443400391e+13
1.245000000000000000e+04	1.325503288528280625e+14
1.260000000000000000e+04	6.126343238391310000e+14
1.275000000000000000e+04	1.032229521184407125e+15
1.290000000000000000e+04	1.130353523011852812e+14
1.305000000000000000e+04	2.033575809556974688e+14
1.320000000000000000e+04	3.385186014214266875e+14
1.335000000000000000e+04	4.592545580181496250e+14
1.350000000000000000e+04	5.240503141714334375e+14
1.365000000000000000e+04	5.301209959206701875e+14
1.380000000000000000e+04	4.900771154534123750e+14
1.395000000000000000e+04	3.874370105708766250e+14
1.410000000000000000e+04	2.096568584839465938e+14
1.425000000000000000e+04	2.575304466589898047e+13
1.440000000000000000e+04	4.868539000686135742e+12
1.455000000000000000e+04	3.014377871750343262e+12
1.470000000000000000e+04	2.224050085552487793e+12
1.485000000000000000e+04	1.805845424542229736e+12
1.500000000000000000e+04	1.573262527513736084e+12
1.515000000000000000e+04	1.457582373170796387e+12
1.530000000000000000e+04	1.437404173023654053e+12
1.545000000000000000e+04	1.537256369320431885e+12
1.560000000000000000e+04	2.016867235114111572e+12
1.575000000000000000e+04	4.709491037176896484e+12
1.590000000000000000e+04	1.800126352469352734e+13
1.605000000000000000e+04	6.357079804873975000e+13
1.620000000000000000e+04	1.658920188968139688e+14
1.635000000000000000e+04	3.169860256817458750e+14
1.650000000000000000e+04	4.721262609299680000e+14
1.665000000000000000e+04	5.890014696293896250e+14
1.680000000000000000e+04	5.936044448640360000e+14
1.695000000000000000e+04	3.584387293479326875e+14
1.710000000000000000e+04	2.676812387274689453e+13
1.725000000000000000e+04	4.156673094250054688e+12
1.740000000000000000e+04	2.376966965363872070e+12
1.755000000000000000e+04	1.695866875218226318e+12
1.770000000000000000e+04	1.347143759347108154e+12
1.785000000000000000e+04	1.149227367408187012e+12
1.800000000000000000e+04	1.035184839213449707e+12
1.815000000000000000e+04	9.800860474775083008e+11
1.830000000000000000e+04	9.882401380379731445e+11
1.845000000000000000e+04	1.106953726268473877e+12
1.860000000000000000e+04	1.480665970348251953e+12
1.875000000000000000e+04	2.435973196734434570e+12
1.890000000000000000e+04	4.564372323537128906e+12
1.905000000000000000e+04	8.675737664047102539e+12
1.920000000000000000e+04	1.544811259751129102e+13
1.935000000000000000e+04	2.481658864503729297e+13
1.950000000000000000e+04	3.578528481070416406e+13
1.965000000000000000e+04	4.794441904809791406e+13
1.980000000000000000e+04	6.485755018542413281e+13
1.995000000000000000e+04	9.514004475576331250e+13
2.010000000000000000e+04	1.443399372208938125e+14
2.025000000000000000e+04	2.014602745796608750e+14
2.040000000000000000e+04	2.420282188458278750e+14
2.055000000000000000e+04	2.587620631818680000e+14
2.070000000000000000e+04	2.997246311755686875e+14
2.085000000000000000e+04	4.990303883085803750e+14
2.100000000000000000e+04	8.737595882108635000e+14
2.115000000000000000e+04	1.245888249955041250e+15
2.130000000000000000e+04	1.482918836301405750e+15
2.145000000000000000e+04	8.311225815413168750e+13
2.160000000000000000e+04	1.309110985581598828e+13
2.175000000000000000e+04	6.546065741650347656e+12
2.190000000000000000e+04	4.113078539966053223e+12
2.205000000000000000e+04	2.907701122762630371e+12
2.220000000000000000e+04	2.216796587742031250e+12
2.235000000000000000e+04	1.784398585511289062e+12
2.250000000000000000e+04	1.498531007945565918e+12
2.265000000000000000e+04	1.304146043932187988e+12
2.280000000000000000e+04	1.174409733639456055e+12
2.295000000000000000e+04	1.106347539930747803e+12
2.310000000000000000e+04	1.141101879182869629e+12
2.325000000000000000e+04	1.433766022554619873e+12
2.340000000000000000e+04	2.373927281094906738e+12
2.355000000000000000e+04	4.646586949499955078e+12
2.370000000000000000e+04	8.897822781483750000e+12
2.385000000000000000e+04	1.470407395564446875e+13
2.400000000000000000e+04	1.952794755970297656e+13
2.415000000000000000e+04	1.984694124495452734e+13
2.430000000000000000e+04	1.590415817834060938e+13
2.445000000000000000e+04	1.694837816353613281e+13
2.460000000000000000e+04	4.066719315750093750e+13
2.475000000000000000e+04	1.054960506431591406e+14
2.490000000000000000e+04	2.214616057031311562e+14
2.505000000000000000e+04	3.787839691249134375e+14
2.520000000000000000e+04	5.092191522216078125e+14
2.535000000000000000e+04	4.980826287720270625e+14
2.550000000000000000e+04	3.073385039450019375e+14
2.565000000000000000e+04	3.217983407548846484e+13
2.580000000000000000e+04	9.324228418007091797e+12
2.595000000000000000e+04	1.387000619678699023e+13
2.610000000000000000e+04	2.424733291577420703e+13
2.625000000000000000e+04	4.193694415237773438e+13
2.640000000000000000e+04	6.858216875711191406e+13
2.655000000000000000e+04	1.050603597872565156e+14
2.670000000000000000e+04	1.510729167444579688e+14
2.685000000000000000e+04	2.051971634383037500e+14
2.700000000000000000e+04	2.653043572134954375e+14
2.715000000000000000e+04	3.289933563335502500e+14
2.730000000000000000e+04	3.935779693205071250e+14
2.745000000000000000e+04	4.553346360011711875e+14
2.760000000000000000e+04	5.077627503704361250e+14
2.775000000000000000e+04	5.374687623948416875e+14
2.790000000000000000e+04	5.241572247169714375e+14
2.805000000000000000e+04	4.690343576100001875e+14
2.820000000000000000e+04	3.867890771762521875e+14
2.835000000000000000e+04	2.779449156673236875e+14
2.850000000000000000e+04	1.818374582849690625e+14
2.865000000000000000e+04	2.193726725259545312e+14
2.880000000000000000e+04	2.686171946087521562e+14
2.895000000000000000e+04	2.864525744658650625e+14
2.910000000000000000e+04	2.602108659813317188e+14
2.925000000000000000e+04	2.043522914134652812e+14
2.940000000000000000e+04	1.908649338030274688e+14
2.955000000000000000e+04	2.006968681039950312e+14
2.970000000000000000e+04	2.697764023859374375e+14
2.985000000000000000e+04	3.232973953158461875e+14
3.000000000000000000e+04	2.015425236771121484e+13
3.015000000000000000e+04	3.242432220601347656e+12
3.030000000000000000e+04	2.066272443614754883e+12
3.045000000000000000e+04	1.611421517751826660e+12
3.060000000000000000e+04	1.389460432158310791e+12
3.075000000000000000e+04	1.287818647025746338e+12
3.090000000000000000e+04	1.291678102419022949e+12
3.105000000000000000e+04	1.466396379997364014e+12
3.120000000000000000e+04	2.028490842839051758e+12
3.135000000000000000e+04	3.507216311361610840e+12
3.150000000000000000e+04	6.990694777115556641e+12
3.165000000000000000e+04	1.434145813574549023e+13
3.180000000000000000e+04	2.809206353496994141e+13
3.195000000000000000e+04	5.064564969131685938e+13
3.210000000000000000e+04	8.268635256558470312e+13
3.225000000000000000e+04	1.214490813290818125e+14
3.240000000000000000e+04	1.602455563974944688e+14
3.255000000000000000e+04	1.905050999919750938e+14
3.270000000000000000e+04	2.061124224130619375e+14
3.285000000000000000e+04	2.079495470065689688e+14
3.300000000000000000e+04	2.060848660012294062e+14
3.315000000000000000e+04	2.186166456188450938e+14
3.330000000000000000e+04	2.673152056520337812e+14
3.345000000000000000e+04	3.655819835060965625e+14
3.360000000000000000e+04	4.853658561745081875e+14
3.375000000000000000e+04	5.642266480169857500e+14
3.390000000000000000e+04	5.657636825867900000e+14
3.405000000000000000e+04	4.066290991653121875e+14
3.420000000000000000e+04	1.730626905128053750e+14
3.435000000000000000e+04	1.163173927197340312e+14
3.450000000000000000e+04	9.354029269668109375e+13
3.465000000000000000e+04	9.994379613268062500e+13
3.480000000000000000e+04	1.420193690531723125e+14
3.495000000000000000e+04	1.843747993644802188e+14
3.510000000000000000e+04	2.225294682290204375e+14
3.525000000000000000e+04	2.850106181097590625e+14
3.540000000000000000e+04	3.844476869422675000e+14
3.555000000000000000e+04	3.961683185831767500e+14
3.570000000000000000e+04	7.904372268435750000e+13
3.585000000000000000e+04	2.280343175305774609e+13
3.600000000000000000e+04	2.377266961306751172e+13
3.615000000000000000e+04	2.427676395489223438e+13
3.630000000000000000e+04	2.202505073648379688e+13
3.645000000000000000e+04	1.806738210993379297e+13
3.660000000000000000e+04	1.649097037060119141e+13
3.675000000000000000e+04	2.361186231578461328e+13
3.690000000000000000e+04	4.557780915011832031e+13
3.705000000000000000e+04	8.499408552439415625e+13
3.720000000000000000e+04	1.378578109308948438e+14
3.735000000000000000e+04	1.920980656372247500e+14
3.750000000000000000e+04	2.299411745663062812e+14
3.765000000000000000e+04	2.421452346399250000e+14
3.780000000000000000e+04	2.422536105530122812e+14
3.795000000000000000e+04	2.146448602055763750e+14
3.810000000000000000e+04	1.693285216535575938e+14
3.825000000000000000e+04	1.948063362084251250e+14
3.840000000000000000e+04	1.964991473560713438e+14
3.855000000000000000e+04	3.745755795283330469e+13
3.870000000000000000e+04	2.571162316980957422e+13
3.885000000000000000e+04	3.097303952245975391e+13
3.900000000000000000e+04	3.684063353142937500e+13
3.915000000000000000e+04	4.230047326518814844e+13
3.930000000000000000e+04	4.653521771700057812e+13
3.945000000000000000e+04	4.880817967016503125e+13
3.960000000000000000e+04	4.864579213153284375e+13
3.975000000000000000e+04	4.613765030860457812e+13
3.990000000000000000e+04	4.228317435799585938e+13
4.005000000000000000e+04	3.923778513039625000e+13
4.020000000000000000e+04	4.023635655516964844e+13
4.035000000000000000e+04	4.899398741224453125e+13
4.050000000000000000e+04	6.857123555973536719e+13
4.065000000000000000e+04	1.000167195675623750e+14
4.080000000000000000e+04	1.413961508994333125e+14
4.095000000000000000e+04	1.878600397232143750e+14
4.110000000000000000e+04	2.330631478338836250e+14
4.125000000000000000e+04	2.716420554507988125e+14
4.140000000000000000e+04	3.018536042144193125e+14
4.155000000000000000e+04	3.270367402712628125e+14
4.170000000000000000e+04	3.551871881157909375e+14
4.185000000000000000e+04	3.961578064435820000e+14
4.200000000000000000e+04	4.476342226756300000e+14
4.215000000000000000e+04	4.936182498561136250e+14
4.230000000000000000e+04	5.252026502196598750e+14
4.245000000000000000e+04	4.965557800493795000e+14
4.260000000000000000e+04	3.016205856460693125e+14
4.275000000000000000e+04	5.695903562636126562e+13
4.290000000000000000e+04	6.286999526231477539e+12
4.305000000000000000e+04	3.338118752003405762e+12
4.320000000000000000e+04	2.722473086219302246e+12
4.335000000000000000e+04	3.141781094237190918e+12
4.350000000000000000e+04	4.708344418724222656e+12
4.365000000000000000e+04	7.989584161115753906e+12
4.380000000000000000e+04	1.369850504786328711e+13
4.395000000000000000e+04	2.241973408882167969e+13
4.410000000000000000e+04	3.421605405887481250e+13
4.425000000000000000e+04	4.821569229111945312e+13
4.440000000000000000e+04	6.239098658018925000e+13
4.455000000000000000e+04	7.377011854228578125e+13
4.470000000000000000e+04	7.922108208596500000e+13
4.485000000000000000e+04	7.670573230142582812e+13
4.500000000000000000e+04	6.660242968096786719e+13
4.515000000000000000e+04	5.249306542265154688e+13
4.530000000000000000e+04	4.084427990899234375e+13
4.545000000000000000e+04	3.929945676649479688e+13
4.560000000000000000e+04	5.371809214551307031e+13
4.575000000000000000e+04	8.466554841819706250e+13
4.590000000000000000e+04	1.257335084185200938e+14
4.605000000000000000e+04	1.691486138554431250e+14
4.620000000000000000e+04	2.101141253423088125e+14
4.635000000000000000e+04	2.287248868341194688e+14
4.650000000000000000e+04	2.088842550274611562e+14
4.665000000000000000e+04	1.744314498267906875e+14
4.680000000000000000e+04	1.857047721730445000e+14
4.695000000000000000e+04	1.781436628973016250e+14
4.710000000000000000e+04	1.051435587815524062e+14
4.725000000000000000e+04	1.096434645140082500e+14
4.740000000000000000e+04	1.295121525863912188e+14
4.755000000000000000e+04	1.491892286196777500e+14
4.770000000000000000e+04	1.668031402737464375e+14
4.785000000000000000e+04	1.804317920468195000e+14
4.800000000000000000e+04	1.881510507592210938e+14
4.815000000000000000e+04	1.885395224055875938e+14
4.830000000000000000e+04	1.819220979267247500e+14
4.845000000000000000e+04	1.719639396443506562e+14
4.860000000000000000e+04	1.641414493994483750e+14
4.875000000000000000e+04	1.586893621129230625e+14
4.890000000000000000e+04	1.510368201929518750e+14
4.905000000000000000e+04	1.441119605113845938e+14
4.920000000000000000e+04	1.481340951797032812e+14
4.935000000000000000e+04	1.717051807638950000e+14
4.950000000000000000e+04	2.207111276957767812e+14
4.965000000000000000e+04	2.926415288979115000e+14
4.980000000000000000e+04	2.975996649125631250e+14
4.995000000000000000e+04	1.750961252647958438e+14
5.010000000000000000e+04	1.243443872441883438e+14
5.025000000000000000e+04	1.156547611154678125e+14
5.040000000000000000e+04	1.113243315877545781e+14
5.055000000000000000e+04	1.083936080506150625e+14
5.070000000000000000e+04	1.205946547328665938e+14
5.085000000000000000e+04	1.574367792085817188e+14
5.100000000000000000e+04	1.847937784181317500e+14
5.115000000000000000e+04	1.220015463714780469e+14
5.130000000000000000e+04	2.826789524869785938e+13
5.145000000000000000e+04	8.450126694697742188e+12
5.160000000000000000e+04	9.245875439229730469e+12
5.175000000000000000e+04	1.166002712691712109e+13
5.190000000000000000e+04	1.514731727872008203e+13
5.205000000000000000e+04	2.020311523827624219e+13
5.220000000000000000e+04	2.760932957608037891e+13
5.235000000000000000e+04	3.828392437334681250e+13
5.250000000000000000e+04	5.301425861773792969e+13
5.265000000000000000e+04	7.207495431693464062e+13
5.280000000000000000e+04	9.482177344141381250e+13
5.295000000000000000e+04	1.194222336612268594e+14
5.310000000000000000e+04	1.429095329318735625e+14
5.325000000000000000e+04	1.616925448901255000e+14
5.340000000000000000e+04	1.725121708489256562e+14
5.355000000000000000e+04	1.736299183488979062e+14
5.370000000000000000e+04	1.658373427868580312e+14
5.385000000000000000e+04	1.527554470404140000e+14
5.400000000000000000e+04	1.399270661605233438e+14
5.415000000000000000e+04	1.326236415226544531e+14
5.430000000000000000e+04	1.338027651008613594e+14
5.445000000000000000e+04	1.451468945814362812e+14
5.460000000000000000e+04	1.670252727125067500e+14
5.475000000000000000e+04	1.904093409712918438e+14
5.490000000000000000e+04	1.995086260232346562e+14
5.505000000000000000e+04	1.848776563024777812e+14
5.520000000000000000e+04	1.569325299237235312e+14
5.535000000000000000e+04	1.540121676809835625e+14
5.550000000000000000e+04	1.426736951580979375e+14
5.565000000000000000e+04	1.097080721257298594e+14
5.580000000000000000e+04	1.185580378321248906e+14
5.595000000000000000e+04	1.406566930284320156e+14
5.610000000000000000e+04	1.649777888846546875e+14
5.625000000000000000e+04	1.889488910851786875e+14
5.640000000000000000e+04	2.073218338111474688e+14
5.655000000000000000e+04	2.116288018200404375e+14
5.670000000000000000e+04	1.901301506146440938e+14
5.685000000000000000e+04	1.342232215106170781e+14
5.700000000000000000e+04	7.321635270424787500e+13
5.715000000000000000e+04	4.887610409518422656e+13
5.730000000000000000e+04	4.103303202137878906e+13
5.745000000000000000e+04	3.522315946330139062e+13
5.760000000000000000e+04	3.254369535579317578e+13
5.775000000000000000e+04	3.543355960706775000e+13
5.790000000000000000e+04	4.519759453349517188e+13
5.805000000000000000e+04	6.101000029301235938e+13
5.820000000000000000e+04	8.020443735090040625e+13
5.835000000000000000e+04	9.968758328048915625e+13
5.850000000000000000e+04	1.177670520756554219e+14
5.865000000000000000e+04	1.330702201549499531e+14
5.880000000000000000e+04	1.403356711286336719e+14
5.895000000000000000e+04	1.343724622637222188e+14
5.910000000000000000e+04	1.223071679067583438e+14
5.925000000000000000e+04	1.220312870186710469e+14
5.940000000000000000e+04	1.444218515851437812e+14
5.955000000000000000e+04	1.637519547067802188e+14
5.970000000000000000e+04	1.220315531709077188e+14
5.985000000000000000e+04	6.038815624852602344e+13
6.000000000000000000e+04	4.255550276167945312e+13
6.015000000000000000e+04	3.985239453401995312e+13
6.030000000000000000e+04	3.753793665042838281e+13
6.045000000000000000e+04	3.464498469011755859e+13
6.060000000000000000e+04	3.162185241319449609e+13
6.075000000000000000e+04	2.935384025957674609e+13
6.090000000000000000e+04	2.909785313207079688e+13
6.105000000000000000e+04	3.230475827299655469e+13
6.120000000000000000e+04	4.028886383096975000e+13
6.135000000000000000e+04	5.378794829687060938e+13
6.150000000000000000e+04	7.253115848262317188e+13
6.165000000000000000e+04	9.498855488620556250e+13
6.180000000000000000e+04	1.184867135980845781e+14
6.195000000000000000e+04	1.398194613975916094e+14
6.210000000000000000e+04	1.563382996377715938e+14
6.225000000000000000e+04	1.671593813681552500e+14
6.240000000000000000e+04	1.734869308863671250e+14
6.255000000000000000e+04	1.770499320059332188e+14
6.270000000000000000e+04	1.782056447625197812e+14
6.285000000000000000e+04	1.774201286003001250e+14
6.300000000000000000e+04	1.777266743643587188e+14
6.315000000000000000e+04	1.817404266563815938e+14
6.330000000000000000e+04	1.879290582965289375e+14
6.345000000000000000e+04	1.901680491467123438e+14
6.360000000000000000e+04	1.807786760124673750e+14
6.375000000000000000e+04	1.668867425821406875e+14
6.390000000000000000e+04	1.686195305376230938e+14
6.405000000000000000e+04	1.343336521537602188e+14
6.420000000000000000e+04	5.258341996342932031e+13
6.435000000000000000e+04	1.689922524075165820e+13
6.450000000000000000e+04	1.440524181331245898e+13
6.465000000000000000e+04	1.772570515098416797e+13
6.480000000000000000e+04	2.294376413038283594e+13
6.495000000000000000e+04	2.967262307331500391e+13
6.510000000000000000e+04	3.733263422690039844e+13
6.525000000000000000e+04	4.496660108076764062e+13
6.540000000000000000e+04	5.136507605182327344e+13
6.555000000000000000e+04	5.535284997394707031e+13
6.570000000000000000e+04	5.617092604968240625e+13
6.585000000000000000e+04	5.383272157922345312e+13
6.600000000000000000e+04	4.929844617849225781e+13
6.615000000000000000e+04	4.433748121799830469e+13
6.630000000000000000e+04	4.106205780356566406e+13
6.645000000000000000e+04	4.131373100916164062e+13
6.660000000000000000e+04	4.629843036966031250e+13
6.675000000000000000e+04	5.681662492533914844e+13
6.690000000000000000e+04	7.354951256422048438e+13
6.705000000000000000e+04	9.556689585009089062e+13
6.720000000000000000e+04	1.174001085899631719e+14
6.735000000000000000e+04	1.305877978424233438e+14
6.750000000000000000e+04	1.311538234992692031e+14
6.765000000000000000e+04	1.244383460673965000e+14
6.780000000000000000e+04	1.235464073230917500e+14
6.795000000000000000e+04	1.389963444734418281e+14
6.810000000000000000e+04	1.534260115153830625e+14
6.825000000000000000e+04	1.298134529174301562e+14
6.840000000000000000e+04	9.406107121946954688e+13
6.855000000000000000e+04	8.357821671290948438e+13
6.870000000000000000e+04	8.389149387096145312e+13
6.885000000000000000e+04	8.439869196987537500e+13
6.900000000000000000e+04	8.392080870113454688e+13
6.915000000000000000e+04	8.259482820311617188e+13
6.930000000000000000e+04	8.053405219065740625e+13
6.945000000000000000e+04	7.772599042435596875e+13
6.960000000000000000e+04	7.439374376568240625e+13
6.975000000000000000e+04	7.162857804299976562e+13
