4.15722E+04  2.61186E-01  1.09918E+00  4.00000E-01
1.68338E+04  -1.43273E-01  3.00766E-01  4.00000E-01
1.16982E+03  -2.90841E-01  -2.84009E-01  4.00000E-01
1.18661E+04  -1.36093E+00  9.08336E-01  4.00000E-01
1.79867E+04  -5.06407E-01  -6.00001E-02  4.00000E-01
9.68599E+03  -1.31273E-01  1.78936E-01  4.00000E-01
1.20455E+03  7.03502E-02  1.90858E-01  4.00000E-01
6.54308E+04  -1.61139E-01  1.17325E+00  4.00000E-01
1.09789E+04  -1.12203E+00  -1.56481E-01  4.00000E-01
8.15056E+04  9.82235E-01  8.78793E-01  4.00000E-01
1.90437E+04  3.34767E-01  2.19759E-01  4.00000E-01
2.76766E+04  -3.08715E-02  -4.50779E-02  4.00000E-01
3.49604E+04  -1.58534E+00  6.20497E-01  4.00000E-01
6.24255E+04  6.02615E-01  1.91873E+00  4.00000E-01
6.37891E+04  -2.24948E-01  1.03813E+00  4.00000E-01
1.15278E+04  -1.74586E-01  -1.18219E-01  4.00000E-01
3.78396E+04  4.71381E-01  8.76481E-01  4.00000E-01
5.82792E+03  6.94534E-02  1.13560E-02  4.00000E-01
1.24400E+03  -2.17819E-01  -1.13702E-01  4.00000E-01
1.06552E+04  -7.78617E-02  -2.87671E-01  4.00000E-01
4.82553E+04  -1.29329E-01  1.17319E+00  4.00000E-01
4.13302E+03  -1.09298E-01  4.54802E-01  4.00000E-01
4.14537E+04  1.65180E-01  3.26666E+00  4.00000E-01
4.25342E+04  1.61536E-01  -1.14387E-01  4.00000E-01
2.71607E+03  6.21672E-01  3.20225E-01  4.00000E-01
8.13073E+04  -1.90724E-01  1.67855E+00  4.00000E-01
5.51563E+04  -1.34935E+00  2.05895E+01  4.00000E-01
6.43475E+04  -6.26780E-01  7.75577E-01  4.00000E-01
3.31781E+04  4.50218E-01  -5.76012E-01  4.00000E-01
1.60275E+03  -3.01969E-01  2.78220E-01  4.00000E-01
4.86591E+04  -1.18742E-01  9.36859E-01  4.00000E-01
4.20672E+04  -5.19365E-01  5.16113E-01  4.00000E-01
9.94879E+03  -2.83493E-02  -1.09367E-01  4.00000E-01
3.77348E+04  2.60857E+00  -3.57710E+00  4.00000E-01
7.66089E+04  -2.16445E-01  4.69273E+00  4.00000E-01
2.28437E+04  9.60587E-01  1.33895E+00  4.00000E-01
4.86921E+03  8.71234E-02  -1.69092E-01  4.00000E-01
1.90593E+04  -2.42189E+00  2.62750E+00  4.00000E-01
5.91591E+04  -1.62285E-01  8.57035E-01  4.00000E-01
4.63395E+03  -1.39871E-01  1.37733E-01  4.00000E-01
4.39844E+04  1.23550E+00  3.09678E+00  4.00000E-01
2.05023E+04  -2.65815E+00  -4.03109E+00  4.00000E-01
7.67272E+04  -8.74937E-01  1.07654E+00  4.00000E-01
1.66282E+04  -1.16058E-01  1.55087E-01  4.00000E-01
2.08243E+03  9.95815E-02  -2.75747E-01  4.00000E-01
7.70677E+04  -1.67620E-01  2.24419E+00  4.00000E-01
4.74660E+03  -3.22705E-01  3.96113E-01  4.00000E-01
6.51810E+04  -5.26464E-01  -1.87637E+00  4.00000E-01
8.04364E+04  -3.48573E+00  3.23404E+00  4.00000E-01
2.77079E+03  -1.78993E-01  1.25799E-01  4.00000E-01
2.80181E+04  2.46396E-01  1.41267E+00  4.00000E-01
5.87944E+04  -1.97264E-01  4.20563E+00  4.00000E-01
1.11474E+03  -1.70130E-01  1.72561E-01  4.00000E-01
5.11381E+03  1.14507E+00  4.66458E-02  4.00000E-01
8.47764E+03  -1.47173E-01  4.23082E-01  4.00000E-01
3.84534E+04  2.14079E-01  2.45298E+00  4.00000E-01
1.73998E+03  4.89358E-01  7.60819E-01  4.00000E-01
3.95008E+04  -2.38398E-01  6.16193E-01  4.00000E-01
1.14582E+04  -1.21200E-01  -5.34757E-02  4.00000E-01
1.83676E+04  -2.32472E-01  8.97776E-02  4.00000E-01
1.40944E+04  4.90123E-01  4.20691E-01  4.00000E-01
5.59176E+04  -2.37749E+00  1.35090E-01  4.00000E-01
2.42323E+03  -7.38497E-01  1.93732E-01  4.00000E-01
3.85863E+03  -2.39549E-01  -1.07357E-01  4.00000E-01
5.66657E+04  1.23173E+00  1.76762E+00  4.00000E-01
3.81114E+04  1.55161E-01  2.96874E+00  4.00000E-01
4.22160E+04  -3.62977E-01  1.37363E+00  4.00000E-01
6.50840E+03  -1.61534E-01  3.84424E-01  4.00000E-01
1.09816E+03  1.37111E-01  -9.44133E-03  4.00000E-01
4.83260E+04  3.12813E-02  -3.18729E-02  4.00000E-01
1.20512E+04  2.44589E-02  -5.48541E-02  4.00000E-01
1.58837E+03  7.02808E-02  3.05767E-01  4.00000E-01
1.09194E+04  -9.39821E-01  -5.96157E-01  4.00000E-01
4.96416E+03  4.37252E-01  -4.61747E-03  4.00000E-01
2.72614E+04  3.80382E-01  3.86506E-01  4.00000E-01
3.56137E+04  -2.56515E+00  5.13527E+00  4.00000E-01
3.68365E+04  4.52820E-03  2.34158E-02  4.00000E-01
4.18635E+04  -9.95459E-01  7.44241E-01  4.00000E-01
1.33111E+05  3.95583E-02  7.10657E+00  4.00000E-01
9.98069E+03  -4.07285E-01  2.91334E-01  4.00000E-01
5.06265E+04  2.07450E+00  -1.61707E-01  4.00000E-01
5.31861E+03  -5.81504E-02  -5.52033E-02  4.00000E-01
1.73998E+03  -6.20514E-01  3.21962E-01  4.00000E-01
4.75947E+04  -1.77667E-02  3.51274E+00  4.00000E-01
3.05097E+04  -7.21119E-01  -1.18383E+00  4.00000E-01
4.72386E+03  -3.22276E-02  3.63033E-02  4.00000E-01
4.63655E+03  3.31002E-01  -8.94872E-03  4.00000E-01
5.36919E+04  -4.60960E+00  6.37704E+00  4.00000E-01
5.58039E+04  -9.02409E-01  -2.35808E+00  4.00000E-01
3.14565E+03  -1.31467E-01  2.15460E-01  4.00000E-01
5.83734E+03  -2.12062E-01  -1.78419E-01  4.00000E-01
2.47553E+04  -7.59289E-03  3.68426E-01  4.00000E-01
2.37857E+04  1.66873E-01  7.18250E-02  4.00000E-01
4.83617E+03  -3.73943E-01  3.64292E-01  4.00000E-01
5.67616E+04  6.21759E-01  4.38654E+00  4.00000E-01
3.62521E+04  -1.15204E-01  7.64321E-01  4.00000E-01
3.97075E+03  2.10438E-01  -7.82164E-02  4.00000E-01
3.37361E+04  7.64291E-01  8.15277E-01  4.00000E-01
2.81854E+04  -6.38691E-01  2.52476E+00  4.00000E-01
5.42983E+04  -2.99201E-01  7.93358E-01  4.00000E-01
1.66277E+03  -4.01037E-01  1.36524E-01  4.00000E-01
2.19177E+04  6.36143E-01  -3.59292E-01  4.00000E-01
4.51648E+04  -2.48986E-02  2.64034E+00  4.00000E-01
6.65695E+03  1.09695E-01  -5.57270E-02  4.00000E-01
1.38739E+04  5.31899E-01  5.19901E-01  4.00000E-01
3.72089E+03  1.39134E-02  1.53962E-02  4.00000E-01
1.43154E+04  -5.69657E-01  -8.33790E-02  4.00000E-01
6.27013E+04  -4.38903E-01  3.87328E+00  4.00000E-01
4.12939E+04  -2.08410E-01  -2.59017E-02  4.00000E-01
2.85229E+03  3.85636E-01  -2.03183E-01  4.00000E-01
3.33097E+04  1.93045E+01  -1.57992E+01  4.00000E-01
1.31445E+04  1.68828E-01  2.35644E-01  4.00000E-01
1.22651E+04  6.55996E-02  1.56813E-01  4.00000E-01
3.42993E+04  -5.92484E-02  2.88644E-01  4.00000E-01
5.01235E+03  6.61274E-01  2.15479E-01  4.00000E-01
6.78437E+04  -1.19909E+00  -1.19675E+00  4.00000E-01
2.05804E+04  2.75356E-01  4.69474E-01  4.00000E-01
3.78036E+03  1.03277E-01  -6.79883E-02  4.00000E-01
6.25681E+04  5.43873E-01  2.22215E+00  4.00000E-01
9.49817E+03  7.30943E-01  6.08524E-01  4.00000E-01
2.58525E+04  -6.18130E-02  3.33600E-01  4.00000E-01
7.30126E+04  1.56072E-01  2.52876E+00  4.00000E-01
7.55029E+04  -4.83154E-03  5.40953E-01  4.00000E-01
1.19315E+04  4.10984E-02  -9.29112E-02  4.00000E-01
1.02710E+04  -3.17855E-01  1.21866E-01  4.00000E-01
3.37339E+04  5.87252E-01  1.69884E+00  4.00000E-01
3.78883E+04  4.95406E-01  -3.74517E-01  4.00000E-01
3.24233E+03  3.71660E-02  3.53083E-02  4.00000E-01
1.73998E+03  -6.65935E-01  -1.94301E-01  4.00000E-01
1.82364E+04  4.54506E-03  3.04816E-02  4.00000E-01
1.73939E+03  -1.18525E-01  -8.67754E-01  4.00000E-01
4.91324E+03  -2.73052E-01  6.04191E-01  4.00000E-01
3.40904E+03  -2.92175E-01  8.39735E-02  4.00000E-01
3.97018E+03  -8.51310E-01  -1.29011E-01  4.00000E-01
5.49012E+04  3.87310E-01  2.19856E+00  4.00000E-01
2.52280E+04  -1.65337E-01  5.30230E-01  4.00000E-01
5.84508E+03  -2.24410E-01  1.10248E-01  4.00000E-01
4.08951E+03  4.48104E-01  -7.41543E-01  4.00000E-01
4.65646E+04  -3.41573E+00  4.22537E+00  4.00000E-01
4.84250E+04  -4.46786E-01  9.55587E-01  4.00000E-01
4.03087E+04  2.77393E-02  6.51394E-01  4.00000E-01
4.21296E+04  -6.75707E-02  3.72694E-01  4.00000E-01
5.09293E+04  7.30004E-01  2.15241E-01  4.00000E-01
1.80630E+04  1.03506E+00  -8.85656E-01  4.00000E-01
1.73939E+03  1.43647E-01  1.37953E+00  4.00000E-01
1.36458E+04  7.27434E-03  5.34158E-01  4.00000E-01
4.49752E+04  1.85981E-01  -7.28550E-02  4.00000E-01
5.20845E+04  -2.50955E+00  -3.12085E+00  4.00000E-01
7.87843E+04  7.17560E-01  3.91347E+00  4.00000E-01
5.88305E+04  -1.00415E+00  6.66601E-01  4.00000E-01
9.24091E+04  1.76429E-01  9.28433E+00  4.00000E-01
4.70089E+03  -1.38998E-01  8.23922E-02  4.00000E-01
4.97943E+03  -8.50370E-01  3.58893E-01  4.00000E-01
4.68557E+04  -5.62397E-01  2.32245E+00  4.00000E-01
3.98386E+04  3.27686E-01  1.71954E+00  4.00000E-01
1.32442E+03  3.87526E-01  5.52647E-02  4.00000E-01
5.19341E+03  1.09720E+00  9.35047E-01  4.00000E-01
1.73998E+03  3.60577E-01  4.11763E-01  4.00000E-01
2.73815E+03  5.48478E-02  -7.53446E-02  4.00000E-01
1.56592E+03  -1.31084E-01  -1.02053E-01  4.00000E-01
1.12912E+05  1.01419E-01  9.40944E-01  4.00000E-01
6.05915E+04  -1.22551E-01  1.26591E+00  4.00000E-01
5.93909E+04  3.47138E-01  4.22942E-01  4.00000E-01
1.13326E+04  -5.68329E-01  -1.23068E-02  4.00000E-01
1.73998E+03  -9.17980E-02  -5.80914E-01  4.00000E-01
3.56964E+04  7.97534E-01  2.05846E-01  4.00000E-01
8.90208E+03  -2.41009E-02  -1.35822E-01  4.00000E-01
5.31836E+04  -1.62121E+00  6.51700E-01  4.00000E-01
2.24086E+03  4.33078E-01  2.87149E-01  4.00000E-01
2.48136E+04  2.92093E-02  -1.85265E-01  4.00000E-01
5.99092E+04  2.94851E-01  4.55948E+00  4.00000E-01
5.08501E+03  -1.82783E-01  -5.98914E-02  4.00000E-01
5.50926E+04  -2.54399E-01  8.91531E-01  4.00000E-01
1.35823E+04  -6.89112E-02  3.18613E-01  4.00000E-01
5.36875E+04  7.58197E-01  8.35497E-01  4.00000E-01
1.34605E+04  -1.22596E-01  6.71085E-01  4.00000E-01
3.37573E+04  -1.07431E+00  1.34307E+00  4.00000E-01
1.11852E+04  1.49662E-01  1.22518E-01  4.00000E-01
6.72723E+04  9.92008E-02  8.50629E-01  4.00000E-01
3.82029E+04  -4.31683E-02  6.40717E-01  4.00000E-01
3.46386E+03  1.87948E-01  1.54597E-01  4.00000E-01
2.65735E+04  -2.18710E-01  7.20914E-01  4.00000E-01
2.44363E+04  -2.25038E-01  4.24930E-01  4.00000E-01
1.73998E+03  -8.07770E+00  -3.81115E+00  4.00000E-01
8.44179E+03  3.38174E-01  -8.84644E-02  4.00000E-01
4.46647E+03  -2.02928E-01  -1.03775E-01  4.00000E-01
1.11196E+04  2.58562E-01  -2.12897E-01  4.00000E-01
3.80721E+04  -3.96674E+00  2.73294E+00  4.00000E-01
1.73998E+03  -4.44097E-02  9.88484E-02  4.00000E-01
1.41869E+03  2.38017E-01  1.47232E-01  4.00000E-01
4.98033E+03  3.49584E-01  -7.09177E-02  4.00000E-01
4.24065E+04  -4.39745E-01  4.82995E-01  4.00000E-01
2.69407E+04  9.73515E-01  7.86276E-01  4.00000E-01
6.03771E+04  -1.68969E+01  1.95447E+01  4.00000E-01
4.60049E+03  -1.14890E-01  -7.22230E-02  4.00000E-01
6.63414E+03  -3.89898E-01  -6.62175E-02  4.00000E-01
1.73998E+03  9.53213E-02  -9.49934E-02  4.00000E-01
6.81266E+04  -2.00118E+00  -3.75486E+00  4.00000E-01
3.95067E+04  -1.75923E+00  8.36561E-01  4.00000E-01
1.09091E+05  4.50883E-01  6.13528E+00  4.00000E-01
3.43802E+04  -5.50454E-01  1.25612E+00  4.00000E-01
6.56978E+04  -1.80492E+00  3.08505E+00  4.00000E-01
1.73939E+03  5.32008E-01  2.60755E+00  4.00000E-01
5.98427E+04  2.33852E+00  5.29519E+00  4.00000E-01
4.32392E+04  -7.34628E-01  2.36733E+00  4.00000E-01
1.31142E+03  2.29965E-01  -2.34306E-01  4.00000E-01
1.55920E+04  -1.82359E-01  9.90331E-03  4.00000E-01
5.78229E+04  -2.96347E-01  6.26085E-01  4.00000E-01
