;   
;  IMD Data
;   
;  Saved on Wed Aug 27 15:25:28 2025
;   
;  Structure: 
;   
;  [Ti/C] multilayer, N=10, d=173.00 A, Gamma=0.312
;      Ti layer (1), rho=4.550 g/cm3, z=54.00 A, sigma[Ti]=4.00 A
;      C layer (2), rho=2.200 g/cm3, z=119.00 A, sigma=4.00 A
;  Si substrate, rho=2.330 g/cm3
;   
;  
;   
;  Theta=0.400 deg
;   
;  E [eV] 	R
       16500.000    0.00017663139
       16510.000    0.00011778759
       16520.000   7.2707694e-005
       16530.000   4.0202460e-005
       16540.000   1.9048801e-005
       16550.000   8.0050549e-006
       16560.000   5.8268610e-006
       16570.000   1.1281147e-005
       16580.000   2.3159139e-005
       16590.000   4.0289079e-005
       16600.000   6.1547386e-005
       16610.000   8.5868767e-005
       16620.000    0.00011225495
       16630.000    0.00013978213
       16640.000    0.00016760700
       16650.000    0.00019497153
       16660.000    0.00022120623
       16670.000    0.00024573217
       16680.000    0.00026806172
       16690.000    0.00028779804
       16700.000    0.00030463336
       16710.000    0.00031834625
       16720.000    0.00032879789
       16730.000    0.00033592737
       16740.000    0.00033974636
       16750.000    0.00034033296
       16760.000    0.00033782516
       16770.000    0.00033241373
       16780.000    0.00032433490
       16790.000    0.00031386282
       16800.000    0.00030130194
       16810.000    0.00028697950
       16820.000    0.00027123857
       16830.000    0.00025442952
       16840.000    0.00023690419
       16850.000    0.00021900944
       16860.000    0.00020108100
       16870.000    0.00018343813
       16880.000    0.00016637889
       16890.000    0.00015017607
       16900.000    0.00013507366
       16910.000    0.00012128409
       16920.000    0.00010898616
       16930.000   9.8323676e-005
       16940.000   8.9404798e-005
       16950.000   8.2301874e-005
       16960.000   7.7052148e-005
       16970.000   7.3658816e-005
       16980.000   7.2092749e-005
       16990.000   7.2294578e-005
       17000.000   7.4177331e-005
       17010.000   7.7629276e-005
       17020.000   8.2517109e-005
       17030.000   8.8689386e-005
       17040.000   9.5980031e-005
       17050.000    0.00010421195
       17060.000    0.00011320067
       17070.000    0.00012275794
       17080.000    0.00013269512
       17090.000    0.00014282653
       17100.000    0.00015297252
       17110.000    0.00016296237
       17120.000    0.00017263680
       17130.000    0.00018185020
       17140.000    0.00019047232
       17150.000    0.00019838995
       17160.000    0.00020550800
       17170.000    0.00021175022
       17180.000    0.00021705964
       17190.000    0.00022139855
       17200.000    0.00022474816
       17210.000    0.00022710801
       17220.000    0.00022849500
       17230.000    0.00022894215
       17240.000    0.00022849722
       17250.000    0.00022722100
       17260.000    0.00022518560
       17270.000    0.00022247245
       17280.000    0.00021917035
       17290.000    0.00021537348
       17300.000    0.00021117928
       17310.000    0.00020668653
       17320.000    0.00020199342
       17330.000    0.00019719572
       17340.000    0.00019238513
       17350.000    0.00018764773
       17360.000    0.00018306269
       17370.000    0.00017870145
       17380.000    0.00017462581
       17390.000    0.00017088822
       17400.000    0.00016753094
       17410.000    0.00016458583
       17420.000    0.00016207439
       17430.000    0.00016000785
       17440.000    0.00015838758
       17450.000    0.00015720571
       17460.000    0.00015644576
       17470.000    0.00015608361
       17480.000    0.00015608844
       17490.000    0.00015642381
       17500.000    0.00015704886
       17510.000    0.00015791944
       17520.000    0.00015898938
       17530.000    0.00016021163
       17540.000    0.00016153948
       17550.000    0.00016292760
       17560.000    0.00016433310
       17570.000    0.00016571643
       17580.000    0.00016704221
       17590.000    0.00016827984
       17600.000    0.00016940411
       17610.000    0.00017039549
       17620.000    0.00017124044
       17630.000    0.00017193145
       17640.000    0.00017246695
       17650.000    0.00017285108
       17660.000    0.00017309340
       17670.000    0.00017320833
       17680.000    0.00017321467
       17690.000    0.00017313472
       17700.000    0.00017299351
       17710.000    0.00017281818
       17720.000    0.00017263695
       17730.000    0.00017247830
       17740.000    0.00017237006
       17750.000    0.00017233855
       17760.000    0.00017240777
       17770.000    0.00017259861
       17780.000    0.00017292822
       17790.000    0.00017340937
       17800.000    0.00017405002
       17810.000    0.00017485294
       17820.000    0.00017581547
       17830.000    0.00017692942
       17840.000    0.00017818113
       17850.000    0.00017955161
       17860.000    0.00018101685
       17870.000    0.00018254827
       17880.000    0.00018411324
       17890.000    0.00018567573
       17900.000    0.00018719709
       17910.000    0.00018863686
       17920.000    0.00018995366
       17930.000    0.00019110611
       17940.000    0.00019205378
       17950.000    0.00019275820
       17960.000    0.00019318375
       17970.000    0.00019329849
       17980.000    0.00019307530
       17990.000    0.00019249238
       18000.000    0.00019153399
       18010.000    0.00019019106
       18020.000    0.00018846164
       18030.000    0.00018635118
       18040.000    0.00018387275
       18050.000    0.00018104706
       18060.000    0.00017790230
       18070.000    0.00017447393
       18080.000    0.00017080416
       18090.000    0.00016694147
       18100.000    0.00016293984
       18110.000    0.00015885792
       18120.000    0.00015475810
       18130.000    0.00015070547
       18140.000    0.00014676665
       18150.000    0.00014300866
       18160.000    0.00013949765
       18170.000    0.00013629770
       18180.000    0.00013346957
       18190.000    0.00013106951
       18200.000    0.00012914810
       18210.000    0.00012774918
       18220.000    0.00012690891
       18230.000    0.00012665485
       18240.000    0.00012700521
       18250.000    0.00012796840
       18260.000    0.00012954256
       18270.000    0.00013171523
       18280.000    0.00013446339
       18290.000    0.00013775362
       18300.000    0.00014154236
       18310.000    0.00014577646
       18320.000    0.00015039380
       18330.000    0.00015532423
       18340.000    0.00016049052
       18350.000    0.00016580955
       18360.000    0.00017119358
       18370.000    0.00017655168
       18380.000    0.00018179116
       18390.000    0.00018681913
       18400.000    0.00019154408
       18410.000    0.00019587746
       18420.000    0.00019973521
       18430.000    0.00020303930
       18440.000    0.00020571916
       18450.000    0.00020771303
       18460.000    0.00020896916
       18470.000    0.00020944688
       18480.000    0.00020911751
       18490.000    0.00020796508
       18500.000    0.00020598682
       18510.000    0.00020319348
       18520.000    0.00019960930
       18530.000    0.00019527220
       18540.000    0.00019023307
       18550.000    0.00018455525
       18560.000    0.00017831372
       18570.000    0.00017159410
       18580.000    0.00016449136
       18590.000    0.00015710851
       18600.000    0.00014955495
       18610.000    0.00014194486
       18620.000    0.00013439535
       18630.000    0.00012702461
       18640.000    0.00011994999
       18650.000    0.00011328603
       18660.000    0.00010714255
       18670.000    0.00010162277
       18680.000   9.6821523e-005
       18690.000   9.2823535e-005
       18700.000   8.9701892e-005
       18710.000   8.7516658e-005
       18720.000   8.6313677e-005
       18730.000   8.6123616e-005
       18740.000   8.6961203e-005
       18750.000   8.8824755e-005
       18760.000   9.1695953e-005
       18770.000   9.5539877e-005
       18780.000    0.00010030533
       18790.000    0.00010592543
       18800.000    0.00011231845
       18810.000    0.00011938895
       18820.000    0.00012702894
       18830.000    0.00013511991
       18840.000    0.00014353423
       18850.000    0.00015213710
       18860.000    0.00016078878
       18870.000    0.00016934679
       18880.000    0.00017766812
       18890.000    0.00018561148
       18900.000    0.00019303976
       18910.000    0.00019982219
       18920.000    0.00020583665
       18930.000    0.00021097167
       18940.000    0.00021512850
       18950.000    0.00021822278
       18960.000    0.00022018620
       18970.000    0.00022096779
       18980.000    0.00022053495
       18990.000    0.00021887432
       19000.000    0.00021599220
       19010.000    0.00021191473
       19020.000    0.00020668779
       19030.000    0.00020037649
       19040.000    0.00019306436
       19050.000    0.00018485234
       19060.000    0.00017585730
       19070.000    0.00016621046
       19080.000    0.00015605537
       19090.000    0.00014554584
       19100.000    0.00013484357
       19110.000    0.00012411563
       19120.000    0.00011353188
       19130.000    0.00010326221
       19140.000   9.3473790e-005
       19150.000   8.4328352e-005
       19160.000   7.5979519e-005
       19170.000   6.8570116e-005
       19180.000   6.2229814e-005
       19190.000   5.7072824e-005
       19200.000   5.3195821e-005
       19210.000   5.0676149e-005
       19220.000   4.9570302e-005
       19230.000   4.9912721e-005
       19240.000   5.1714932e-005
       19250.000   5.4965053e-005
       19260.000   5.9627656e-005
       19270.000   6.5644026e-005
       19280.000   7.2932781e-005
       19290.000   8.1390892e-005
       19300.000   9.0895044e-005
       19310.000    0.00010130337
       19320.000    0.00011245747
       19330.000    0.00012418477
       19340.000    0.00013630112
       19350.000    0.00014861362
       19360.000    0.00016092362
       19370.000    0.00017302984
       19380.000    0.00018473167
       19390.000    0.00019583236
       19400.000    0.00020614229
       19410.000    0.00021548219
       19420.000    0.00022368613
       19430.000    0.00023060409
       19440.000    0.00023610552
       19450.000    0.00024008127
       19460.000    0.00024244542
       19470.000    0.00024313718
       19480.000    0.00024212243
       19490.000    0.00023939452
       19500.000    0.00023497483
       19510.000    0.00022891288
       19520.000    0.00022128598
       19530.000    0.00021219838
       19540.000    0.00020178002
       19550.000    0.00019018483
       19560.000    0.00017758862
       19570.000    0.00016418659
       19580.000    0.00015019040
       19590.000    0.00013582511
       19600.000    0.00012132562
       19610.000    0.00010693310
       19620.000   9.2891120e-005
       19630.000   7.9441721e-005
       19640.000   6.6821454e-005
       19650.000   5.5257420e-005
       19660.000   4.4963388e-005
       19670.000   3.6136093e-005
       19680.000   2.8951691e-005
       19690.000   2.3562547e-005
       19700.000   2.0094298e-005
       19710.000   1.8643325e-005
       19720.000   1.9274650e-005
       19730.000   2.2020297e-005
       19740.000   2.6878152e-005
       19750.000   3.3811320e-005
       19760.000   4.2748231e-005
       19770.000   5.3583073e-005
       19780.000   6.6176879e-005
       19790.000   8.0359186e-005
       19800.000   9.5930333e-005
       19810.000    0.00011266406
       19820.000    0.00013031074
       19830.000    0.00014860108
       19840.000    0.00016725011
       19850.000    0.00018596164
       19860.000    0.00020443283
       19870.000    0.00022235916
       19880.000    0.00023943935
       19890.000    0.00025538046
       19900.000    0.00026990295
       19910.000    0.00028274554
       19920.000    0.00029367008
       19930.000    0.00030246590
       19940.000    0.00030895407
       19950.000    0.00031299106
       19960.000    0.00031447205
       19970.000    0.00031333363
       19980.000    0.00030955588
       19990.000    0.00030316387
       20000.000    0.00029422841
       20010.000    0.00028286614
       20020.000    0.00026923881
       20030.000    0.00025355191
       20040.000    0.00023605248
       20050.000    0.00021702620
       20060.000    0.00019679370
       20070.000    0.00017570650
       20080.000    0.00015414238
       20090.000    0.00013249931
       20100.000    0.00011118983
       20110.000   9.0634573e-005
       20120.000   7.1255746e-005
       20130.000   5.3470179e-005
       20140.000   3.7682298e-005
       20150.000   2.4277069e-005
       20160.000   1.3613029e-005
       20170.000   6.0155151e-006
       20180.000   1.7702230e-006
       20190.000   1.1171579e-006
       20200.000   4.2451441e-006
       20210.000   1.1286956e-005
       20220.000   2.2315190e-005
       20230.000   3.7338942e-005
       20240.000   5.6301414e-005
       20250.000   7.9078459e-005
       20260.000    0.00010547819
       20270.000    0.00013524158
       20280.000    0.00016804428
       20290.000    0.00020349944
       20300.000    0.00024116168
       20310.000    0.00028053214
       20320.000    0.00032106458
       20330.000    0.00036217250
       20340.000    0.00040323715
       20350.000    0.00044361645
       20360.000    0.00048265457
       20370.000    0.00051969232
       20380.000    0.00055407790
       20390.000    0.00058517688
       20400.000    0.00061238722
       20410.000    0.00063514782
       20420.000    0.00065295066
       20430.000    0.00066535215
       20440.000    0.00067198454
       20450.000    0.00067256610
       20460.000    0.00066691106
       20470.000    0.00065493858
       20480.000    0.00063668083
       20490.000    0.00061228997
       20500.000    0.00058204374
       20510.000    0.00054634993
       20520.000    0.00050574921
       20530.000    0.00046091652
       20540.000    0.00041266071
       20550.000    0.00036192260
       20560.000    0.00030977121
       20570.000    0.00025739828
       20580.000    0.00020611099
       20590.000    0.00015732295
       20600.000    0.00011254344
       20610.000   7.3365036e-005
       20620.000   4.1449648e-005
       20630.000   1.8513109e-005
       20640.000   6.3084064e-006
       20650.000   6.6077667e-006
       20660.000   2.1183695e-005
       20670.000   5.1789226e-005
       20680.000    0.00010013755
       20690.000    0.00016788127
       20700.000    0.00025659151
       20710.000    0.00036773706
       20720.000    0.00050266286
       20730.000    0.00066257299
       20740.000    0.00084850956
       20750.000     0.0010613353
       20760.000     0.0013017174
       20770.000     0.0015701128
       20780.000     0.0018667550
       20790.000     0.0021916432
       20800.000     0.0025445339
       20810.000     0.0029249341
       20820.000     0.0033320980
       20830.000     0.0037650253
       20840.000     0.0042224630
       20850.000     0.0047029093
       20860.000     0.0052046197
       20870.000     0.0057256177
       20880.000     0.0062637047
       20890.000     0.0068164762
       20900.000     0.0073813363
       20910.000     0.0079555182
       20920.000     0.0085361025
       20930.000     0.0091200415
       20940.000     0.0097041813
       20950.000      0.010285287
       20960.000      0.010860068
       20970.000      0.011425204
       20980.000      0.011977376
       20990.000      0.012513286
       21000.000      0.013029689
       21010.000      0.013523418
       21020.000      0.013991410
       21030.000      0.014430732
       21040.000      0.014838602
       21050.000      0.015212405
       21060.000      0.015549728
       21070.000      0.015848395
       21080.000      0.016106449
       21090.000      0.016322182
       21100.000      0.016494158
       21110.000      0.016621211
       21120.000      0.016702464
       21130.000      0.016737334
       21140.000      0.016725536
       21150.000      0.016667088
       21160.000      0.016562309
       21170.000      0.016411820
       21180.000      0.016216537
       21190.000      0.015977664
       21200.000      0.015696688
       21210.000      0.015375363
       21220.000      0.015015699
       21230.000      0.014619946
       21240.000      0.014190577
       21250.000      0.013730267
       21260.000      0.013241874
       21270.000      0.012728415
       21280.000      0.012193042
       21290.000      0.011639018
       21300.000      0.011069689
       21310.000      0.010488456
       21320.000     0.0098987532
       21330.000     0.0093040132
       21340.000     0.0087076435
       21350.000     0.0081129976
       21360.000     0.0075233482
       21370.000     0.0069418614
       21380.000     0.0063715709
       21390.000     0.0058153552
       21400.000     0.0052759152
       21410.000     0.0047557535
       21420.000     0.0042571560
       21430.000     0.0037821765
       21440.000     0.0033326234
       21450.000     0.0029100484
       21460.000     0.0025157387
       21470.000     0.0021507110
       21480.000     0.0018157092
       21490.000     0.0015112046
       21500.000     0.0012373988
       21510.000    0.00099422947
       21520.000    0.00078137832
       21530.000    0.00059828243
       21540.000    0.00044414678
       21550.000    0.00031795971
       21560.000    0.00021851012
       21570.000    0.00014440594
       21580.000   9.4094428e-005
       21590.000   6.5883561e-005
       21600.000   5.7963973e-005
       21610.000   6.8431807e-005
       21620.000   9.5311762e-005
       21630.000    0.00013658008
       21640.000    0.00019018743
       21650.000    0.00025408122
       21660.000    0.00032622721
       21670.000    0.00040463021
       21680.000    0.00048735347
       21690.000    0.00057253698
       21700.000    0.00065841411
       21710.000    0.00074332652
       21720.000    0.00082573764
       21730.000    0.00090424403
       21740.000    0.00097758398
       21750.000     0.0010446477
       21760.000     0.0011044808
       21770.000     0.0011562884
       21780.000     0.0011994368
       21790.000     0.0012334538
       21800.000     0.0012580259
       21810.000     0.0012729954
       21820.000     0.0012783545
       21830.000     0.0012742383
       21840.000     0.0012609170
       21850.000     0.0012387855
       21860.000     0.0012083533
       21870.000     0.0011702320
       21880.000     0.0011251236
       21890.000     0.0010738065
       21900.000     0.0010171221
       21910.000    0.00095596107
       21920.000    0.00089124872
       21930.000    0.00082393128
       21940.000    0.00075496192
       21950.000    0.00068528726
       21960.000    0.00061583450
       21970.000    0.00054749905
       21980.000    0.00048113313
       21990.000    0.00041753529
       22000.000    0.00035744094
       22010.000    0.00030151398
       22020.000    0.00025033976
       22030.000    0.00020441922
       22040.000    0.00016416447
       22050.000    0.00012989557
       22060.000    0.00010183877
       22070.000   8.0126029e-005
       22080.000   6.4795940e-005
       22090.000   5.5796050e-005
       22100.000   5.2985585e-005
       22110.000   5.6140327e-005
       22120.000   6.4958173e-005
       22130.000   7.9065478e-005
       22140.000   9.8024337e-005
       22150.000    0.00012134048
       22160.000    0.00014847182
       22170.000    0.00017883741
       22180.000    0.00021182672
       22190.000    0.00024680908
       22200.000    0.00028314308
       22210.000    0.00032018606
       22220.000    0.00035730315
       22230.000    0.00039387616
       22240.000    0.00042931190
       22250.000    0.00046304996
       22260.000    0.00049456992
       22270.000    0.00052339772
       22280.000    0.00054911126
       22290.000    0.00057134520
       22300.000    0.00058979482
       22310.000    0.00060421886
       22320.000    0.00061444157
       22330.000    0.00062035367
       22340.000    0.00062191240
       22350.000    0.00061914064
       22360.000    0.00061212517
       22370.000    0.00060101398
       22380.000    0.00058601286
       22390.000    0.00056738118
       22400.000    0.00054542710
       22410.000    0.00052050208
       22420.000    0.00049299495
       22430.000    0.00046332557
       22440.000    0.00043193812
       22450.000    0.00039929472
       22460.000    0.00036586707
       22470.000    0.00033213060
       22480.000    0.00029855722
       22490.000    0.00026560851
       22500.000    0.00023372924
       22510.000    0.00020334122
       22520.000    0.00017483751
       22530.000    0.00014857720
       22540.000    0.00012488082
       22550.000    0.00010402632
       22560.000   8.6245736e-005
       22570.000   7.1722515e-005
       22580.000   6.0589731e-005
       22590.000   5.2928904e-005
       22600.000   4.8769639e-005
       22610.000   4.8090046e-005
       22620.000   5.0817847e-005
       22630.000   5.6832214e-005
       22640.000   6.5966287e-005
       22650.000   7.8010306e-005
       22660.000   9.2715305e-005
       22670.000    0.00010979734
       22680.000    0.00012894213
       22690.000    0.00014981009
       22700.000    0.00017204164
       22710.000    0.00019526270
       22720.000    0.00021909038
       22730.000    0.00024313866
       22740.000    0.00026702400
       22750.000    0.00029037095
       22760.000    0.00031281745
       22770.000    0.00033401991
       22780.000    0.00035365796
       22790.000    0.00037143880
       22800.000    0.00038710108
       22810.000    0.00040041805
       22820.000    0.00041120095
       22830.000    0.00041930104
       22840.000    0.00042461104
       22850.000    0.00042706628
       22860.000    0.00042664519
       22870.000    0.00042336907
       22880.000    0.00041730123
       22890.000    0.00040854565
       22900.000    0.00039724495
       22910.000    0.00038357788
       22920.000    0.00036775634
       22930.000    0.00035002193
       22940.000    0.00033064208
       22950.000    0.00030990591
       22960.000    0.00028811977
       22970.000    0.00026560260
       22980.000    0.00024268117
       22990.000    0.00021968517
       23000.000    0.00019694245
       23010.000    0.00017477416
       23020.000    0.00015349019
       23030.000    0.00013338469
       23040.000    0.00011473198
       23050.000   9.7782598e-005
       23060.000   8.2759981e-005
       23070.000   6.9857328e-005
       23080.000   5.9235095e-005
       23090.000   5.1018883e-005
       23100.000   4.5297926e-005
       23110.000   4.2124060e-005
       23120.000   4.1511296e-005
       23130.000   4.3435897e-005
       23140.000   4.7837052e-005
       23150.000   5.4618043e-005
       23160.000   6.3647959e-005
       23170.000   7.4763867e-005
       23180.000   8.7773416e-005
       23190.000    0.00010245791
       23200.000    0.00011857576
       23210.000    0.00013586611
       23220.000    0.00015405281
       23230.000    0.00017284866
       23240.000    0.00019195954
       23250.000    0.00021108887
       23260.000    0.00022994194
       23270.000    0.00024823018
       23280.000    0.00026567542
       23290.000    0.00028201381
       23300.000    0.00029699960
       23310.000    0.00031040870
       23320.000    0.00032204172
       23330.000    0.00033172681
       23340.000    0.00033932199
       23350.000    0.00034471707
       23360.000    0.00034783505
       23370.000    0.00034863312
       23380.000    0.00034710307
       23390.000    0.00034327126
       23400.000    0.00033719802
       23410.000    0.00032897668
       23420.000    0.00031873197
       23430.000    0.00030661810
       23440.000    0.00029281636
       23450.000    0.00027753236
       23460.000    0.00026099290
       23470.000    0.00024344257
       23480.000    0.00022514012
       23490.000    0.00020635456
       23500.000    0.00018736121
       23510.000    0.00016843768
       23520.000    0.00014985968
       23530.000    0.00013189707
       23540.000    0.00011480987
       23550.000   9.8844514e-005
       23560.000   8.4230264e-005
       23570.000   7.1175640e-005
       23580.000   5.9865730e-005
       23590.000   5.0459404e-005
       23600.000   4.3087068e-005
       23610.000   3.7848765e-005
       23620.000   3.4812776e-005
       23630.000   3.4014700e-005
       23640.000   3.5456990e-005
       23650.000   3.9108982e-005
       23660.000   4.4907405e-005
       23670.000   5.2757375e-005
       23680.000   6.2533844e-005
       23690.000   7.4083493e-005
       23700.000   8.7227029e-005
       23710.000    0.00010176188
       23720.000    0.00011746517
       23730.000    0.00013409708
       23740.000    0.00015140438
       23750.000    0.00016912414
       23760.000    0.00018698767
       23770.000    0.00020472444
       23780.000    0.00022206610
       23790.000    0.00023875039
       23800.000    0.00025452502
       23810.000    0.00026915143
       23820.000    0.00028240819
       23830.000    0.00029409438
       23840.000    0.00030403248
       23850.000    0.00031207102
       23860.000    0.00031808679
       23870.000    0.00032198670
       23880.000    0.00032370917
       23890.000    0.00032322504
       23900.000    0.00032053806
       23910.000    0.00031568484
       23920.000    0.00030873439
       23930.000    0.00029978709
       23940.000    0.00028897326
       23950.000    0.00027645154
       23960.000    0.00026240626
       23970.000    0.00024704491
       23980.000    0.00023059510
       23990.000    0.00021330127
       24000.000    0.00019542117
       24010.000    0.00017722200
       24020.000    0.00015897653
       24030.000    0.00014095908
       24040.000    0.00012344150
       24050.000    0.00010668906
       24060.000   9.0956595e-005
       24070.000   7.6484644e-005
       24080.000   6.3495848e-005
       24090.000   5.2191606e-005
       24100.000   4.2749000e-005
       24110.000   3.5318083e-005
       24120.000   3.0019540e-005
       24130.000   2.6942803e-005
       24140.000   2.6144581e-005
       24150.000   2.7647885e-005
       24160.000   3.1441548e-005
       24170.000   3.7480237e-005
       24180.000   4.5684973e-005
       24190.000   5.5944151e-005
       24200.000   6.8115044e-005
       24210.000   8.2025767e-005
       24220.000   9.7477692e-005
       24230.000    0.00011424827
       24240.000    0.00013209418
       24250.000    0.00015075489
       24260.000    0.00016995637
       24270.000    0.00018941512
       24280.000    0.00020884234
       24290.000    0.00022794814
       24300.000    0.00024644589
       24310.000    0.00026405646
       24320.000    0.00028051234
       24330.000    0.00029556189
       24340.000    0.00030897311
       24350.000    0.00032053712
       24360.000    0.00033007145
       24370.000    0.00033742291
       24380.000    0.00034247028
       24390.000    0.00034512614
       24400.000    0.00034533852
       24410.000    0.00034309191
       24420.000    0.00033840785
       24430.000    0.00033134489
       24440.000    0.00032199802
       24450.000    0.00031049765
       24460.000    0.00029700790
       24470.000    0.00028172457
       24480.000    0.00026487246
       24490.000    0.00024670234
       24500.000    0.00022748746
       24510.000    0.00020751976
       24520.000    0.00018710565
       24530.000    0.00016656168
       24540.000    0.00014620987
       24550.000    0.00012637303
       24560.000    0.00010736993
       24570.000   8.9510563e-005
       24580.000   7.3091367e-005
       24590.000   5.8390703e-005
       24600.000   4.5664489e-005
       24610.000   3.5142128e-005
       24620.000   2.7022774e-005
       24630.000   2.1472014e-005
       24640.000   1.8618979e-005
       24650.000   1.8553987e-005
       24660.000   2.1326706e-005
       24670.000   2.6944912e-005
       24680.000   3.5373837e-005
       24690.000   4.6536142e-005
       24700.000   6.0312519e-005
       24710.000   7.6542907e-005
       24720.000   9.5028280e-005
       24730.000    0.00011553326
       24740.000    0.00013778901
       24750.000    0.00016149680
       24760.000    0.00018633204
       24770.000    0.00021194873
       24780.000    0.00023798438
       24790.000    0.00026406511
       24800.000    0.00028981111
       24810.000    0.00031484217
       24820.000    0.00033878339
       24830.000    0.00036127082
       24840.000    0.00038195711
       24850.000    0.00040051693
       24860.000    0.00041665221
       24870.000    0.00043009706
       24880.000    0.00044062229
       24890.000    0.00044803949
       24900.000    0.00045220461
       24910.000    0.00045302089
       24920.000    0.00045044126
       24930.000    0.00044446997
       24940.000    0.00043516359
       24950.000    0.00042263119
       24960.000    0.00040703384
       24970.000    0.00038858332
       24980.000    0.00036754006
       24990.000    0.00034421035
       25000.000    0.00031894281
       25010.000    0.00029212423
       25020.000    0.00026417467
       25030.000    0.00023554211
       25040.000    0.00020669640
       25050.000    0.00017812295
       25060.000    0.00015031590
       25070.000    0.00012377107
       25080.000   9.8978735e-005
       25090.000   7.6416251e-005
       25100.000   5.6540739e-005
       25110.000   3.9781886e-005
       25120.000   2.6534938e-005
       25130.000   1.7153783e-005
       25140.000   1.1945032e-005
       25150.000   1.1162141e-005
       25160.000   1.5000277e-005
       25170.000   2.3591909e-005
       25180.000   3.7003160e-005
       25190.000   5.5231032e-005
       25200.000   7.8201531e-005
       25210.000    0.00010576875
       25220.000    0.00013771498
       25230.000    0.00017375179
       25240.000    0.00021352224
       25250.000    0.00025660401
       25260.000    0.00030251363
       25270.000    0.00035071167
       25280.000    0.00040060887
       25290.000    0.00045157314
       25300.000    0.00050293744
       25310.000    0.00055400829
       25320.000    0.00060407501
       25330.000    0.00065241944
       25340.000    0.00069832618
       25350.000    0.00074109301
       25360.000    0.00078004157
       25370.000    0.00081452817
       25380.000    0.00084395435
       25390.000    0.00086777744
       25400.000    0.00088552057
       25410.000    0.00089678244
       25420.000    0.00090124628
       25430.000    0.00089868823
       25440.000    0.00088898484
       25450.000    0.00087211959
       25460.000    0.00084818836
       25470.000    0.00081740382
       25480.000    0.00078009846
       25490.000    0.00073672646
       25500.000    0.00068786403
       25510.000    0.00063420851
       25520.000    0.00057657575
       25530.000    0.00051589665
       25540.000    0.00045321151
       25550.000    0.00038966314
       25560.000    0.00032648874
       25570.000    0.00026501033
       25580.000    0.00020662386
       25590.000    0.00015278710
       25600.000    0.00010500639
       25610.000   6.4822432e-005
       25620.000   3.3795150e-005
       25630.000   1.3487847e-005
       25640.000   5.4507765e-006
       25650.000   1.1204314e-005
       25660.000   3.2221886e-005
       25670.000   6.9912876e-005
       25680.000    0.00012560566
       25690.000    0.00020053104
       25700.000    0.00029580612
       25710.000    0.00041241907
       25720.000    0.00055121469
       25730.000    0.00071288117
       25740.000    0.00089793811
       25750.000     0.0011067260
       25760.000     0.0013393973
       25770.000     0.0015959093
       25780.000     0.0018760186
       25790.000     0.0021792779
       25800.000     0.0025050344
       25810.000     0.0028524303
       25820.000     0.0032204056
       25830.000     0.0036077028
       25840.000     0.0040128732
       25850.000     0.0044342859
       25860.000     0.0048701380
       25870.000     0.0053184668
       25880.000     0.0057771637
       25890.000     0.0062439894
       25900.000     0.0067165907
       25910.000     0.0071925181
       25920.000     0.0076692448
       25930.000     0.0081441843
       25940.000     0.0086147116
       25950.000     0.0090781905
       25960.000     0.0095319848
       25970.000     0.0099734823
       25980.000      0.010400116
       25990.000      0.010809383
       26000.000      0.011198865
       26010.000      0.011566249
       26020.000      0.011909340
       26030.000      0.012226084
       26040.000      0.012514580
       26050.000      0.012773094
       26060.000      0.013000077
       26070.000      0.013194170
       26080.000      0.013354220
       26090.000      0.013479282
       26100.000      0.013568635
       26110.000      0.013621775
       26120.000      0.013638430
       26130.000      0.013618554
       26140.000      0.013562328
       26150.000      0.013470161
       26160.000      0.013342682
       26170.000      0.013180738
       26180.000      0.012985384
       26190.000      0.012757878
       26200.000      0.012499666
       26210.000      0.012212374
       26220.000      0.011897792
       26230.000      0.011557864
       26240.000      0.011194666
       26250.000      0.010810397
       26260.000      0.010407356
       26270.000     0.0099879244
       26280.000     0.0095545512
       26290.000     0.0091097299
       26300.000     0.0086559807
       26310.000     0.0081958311
       26320.000     0.0077317962
       26330.000     0.0072663594
       26340.000     0.0068019544
       26350.000     0.0063409471
       26360.000     0.0058856180
       26370.000     0.0054381438
       26380.000     0.0050005855
       26390.000     0.0045748731
       26400.000     0.0041627931
       26410.000     0.0037659769
       26420.000     0.0033858919
       26430.000     0.0030238333
       26440.000     0.0026809180
       26450.000     0.0023580801
       26460.000     0.0020560691
       26470.000     0.0017754479
       26480.000     0.0015165951
       26490.000     0.0012797070
       26500.000     0.0010648024
       26510.000    0.00087172860
       26520.000    0.00070016876
       26530.000    0.00054965105
       26540.000    0.00041955881
       26550.000    0.00030914183
       26560.000    0.00021752859
       26570.000    0.00014373935
       26580.000   8.6699854e-005
       26590.000   4.5255513e-005
       26600.000   1.8185849e-005
       26610.000   4.2191637e-006
       26620.000   2.0470801e-006
       26630.000   1.0338959e-005
       26640.000   2.7755960e-005
       26650.000   5.2964631e-005
       26660.000   8.4649902e-005
       26670.000    0.00012152733
       26680.000    0.00016235451
       26690.000    0.00020594164
       26700.000    0.00025116092
       26710.000    0.00029695509
       26720.000    0.00034234465
       26730.000    0.00038643406
       26740.000    0.00042841673
       26750.000    0.00046757876
       26760.000    0.00050330160
       26770.000    0.00053506345
       26780.000    0.00056243957
       26790.000    0.00058510164
       26800.000    0.00060281575
       26810.000    0.00061543962
