-5.235987755982988989e-02 1.603945034260699596e-03 2.600000000009458745e+00
-5.026548245743669291e-02 2.263757008373117226e-03 2.600000000009458745e+00
-4.817108735504349593e-02 3.256003383352292987e-03 2.600000000009458745e+00
-4.607669225265030588e-02 4.787566485024407834e-03 2.600000000009458745e+00
-4.398229715025710890e-02 7.228257871608077464e-03 2.600000000009458745e+00
-4.188790204786391191e-02 1.128740978286862061e-02 2.600000000009458745e+00
-3.979350694547071493e-02 1.950235002434135001e-02 2.800000000010186341e+00
-3.769911184307751795e-02 4.066299150505079535e-02 1.020000000003710738e+01
-3.560471674068432790e-02 1.070073917183316514e-01 0.000000000000000000e+00
-3.351032163829112398e-02 7.867537253821381693e-01 0.000000000000000000e+00
-3.141592653589793394e-02 3.299376152851808630e+00 1.600000000005820766e+00
-2.932153143350473695e-02 1.517200427041125010e+01 2.000000000007275958e-01
-2.722713633111153997e-02 4.839261786740954108e+01 1.000000000003637979e+00
-2.513274122871834645e-02 1.272294737170492169e+02 4.000000000014551915e-01
-2.303834612632514947e-02 2.778133331282077165e+02 1.000000000003637979e+00
-2.094395102393195596e-02 4.957261855235103098e+02 8.000000000029103830e-01
-1.884955592153875897e-02 7.615046425799929466e+02 1.000000000003637979e+00
-1.675516081914556199e-02 1.049342156779855713e+03 1.000000000003637979e+00
-1.466076571675236501e-02 1.323220953554837251e+03 8.000000000029103830e-01
-1.256637061435917496e-02 1.542790498513196326e+03 1.000000000003637979e+00
-1.047197551196597798e-02 1.682674430749963449e+03 1.000000000003637979e+00
-8.377580409572780995e-03 1.736789755476506571e+03 1.200000000004365575e+00
-6.283185307179584012e-03 1.778334836428039807e+03 1.000000000003637979e+00
-4.188790204786387028e-03 1.792704054477632553e+03 1.200000000004365575e+00
-2.094395102393190045e-03 1.797910243315621301e+03 1.000000000003637979e+00
0.000000000000000000e+00 1.793966789072641177e+03 1.200000000004365575e+00
2.094395102393196983e-03 1.797589651824226166e+03 1.000000000003637979e+00
4.188790204786393967e-03 1.792715515449079021e+03 1.200000000004365575e+00
6.283185307179590950e-03 1.777852128172458606e+03 1.000000000003637979e+00
8.377580409572787934e-03 1.736943201142855514e+03 1.200000000004365575e+00
1.047197551196597798e-02 1.682628665669365546e+03 1.000000000003637979e+00
1.256637061435918190e-02 1.543266475461550954e+03 1.000000000003637979e+00
1.466076571675237195e-02 1.321441860062346223e+03 8.000000000029103830e-01
1.675516081914556199e-02 1.050132822348032278e+03 1.000000000003637979e+00
1.884955592153876591e-02 7.610942372337068491e+02 1.000000000003637979e+00
2.094395102393195596e-02 4.959869286072134855e+02 8.000000000029103830e-01
2.303834612632515988e-02 2.778033342548581004e+02 1.000000000003637979e+00
2.513274122871834992e-02 1.269920521910318598e+02 4.000000000014551915e-01
2.722713633111153997e-02 4.840369308508601875e+01 1.000000000003637979e+00
2.932153143350474389e-02 1.521894606137005113e+01 2.000000000007275958e-01
3.141592653589793394e-02 3.245495442412652753e+00 1.600000000005820766e+00
3.351032163829113786e-02 7.860059342022495121e-01 0.000000000000000000e+00
3.560471674068432790e-02 1.087227510906114691e-01 0.000000000000000000e+00
3.769911184307751795e-02 4.068265302368001546e-02 1.020000000003710738e+01
3.979350694547072187e-02 1.949508576339264651e-02 2.800000000010186341e+00
4.188790204786391191e-02 1.128202036713853162e-02 2.600000000009458745e+00
4.398229715025711584e-02 7.224706086700794123e-03 2.600000000009458745e+00
4.607669225265030588e-02 4.785433027249329924e-03 2.600000000009458745e+00
4.817108735504350980e-02 3.254687608846026578e-03 2.600000000009458745e+00
5.026548245743669985e-02 2.262919919786486080e-03 2.600000000009458745e+00
5.235987755982988989e-02 1.603397046246208798e-03 2.600000000009458745e+00
