-5.000000000000000240e-05 1.000000001941144936e-06 6.799440271613594579e-12 2.190779539233737428e-17 4.102479389486364116e-10 1.736973094987403114e-13 1.458827893562208749e-22 1.048128234250807810e-15 8.852898633560242687e-25
-4.000000000000000327e-05 7.999999952005318195e-07 5.439552220533330768e-12 -2.367109734954420881e-17 4.102397348115291517e-10 1.866840686772634595e-13 1.560797871634342893e-22 1.126490402375277162e-15 9.440009991679990047e-25
-3.000000000000000076e-05 6.000000060102592577e-07 4.079664167294919620e-12 3.857454583078907064e-17 4.102315306744089671e-10 1.714739985581816945e-13 1.448491745608323170e-22 1.034711566043584603e-15 8.774001219054362999e-25
-1.999999999999999825e-05 3.999999810315143032e-07 2.719776112393427518e-12 -1.136789746116906568e-16 4.102233265372784427e-10 1.789394866905660062e-13 1.504531443188300167e-22 1.079757861371276722e-15 9.176237944109764425e-25
-9.999999999999999124e-06 1.999999897660583485e-07 1.359888056425950023e-12 -6.153093494839107059e-17 4.102151224001417662e-10 1.819327518805365177e-13 1.513379463481745282e-22 1.097821756275116777e-15 9.138465348885956930e-25
0.000000000000000000e+00 -1.496340008512782635e-14 -8.624838980536915750e-23 -9.015913466483117245e-17 4.102069182630016775e-10 1.602340411738707122e-13 1.346771435906050751e-22 9.668884524096607355e-16 8.174218191245615036e-25
1.000000000000000590e-05 -2.000000166248533690e-07 -1.359888056603036145e-12 -1.002600991581036018e-16 4.101987141258615888e-10 1.755321750047218601e-13 1.456484549719377691e-22 1.059202008384447741e-15 8.830327115500951317e-25
2.000000000000000502e-05 -4.000000207675548944e-07 -2.719776112576725168e-12 -1.258197985109502504e-16 4.101905099887249123e-10 1.758395580161378497e-13 1.468984222199613152e-22 1.061054228524747851e-15 8.900287658635627064e-25
3.000000000000000415e-05 -5.999999844879955010e-07 -4.079664167430299359e-12 9.156550815486823084e-17 4.101823058515948532e-10 1.768090642525988889e-13 1.490443388447556509e-22 1.066904320893211675e-15 9.014353675205920683e-25
4.000000000000000327e-05 -8.000000115081588916e-07 -5.439552220702164470e-12 -7.445245926113745166e-17 4.101741017144743584e-10 1.763943120659712130e-13 1.462541580089510499e-22 1.064403657595202921e-15 8.863665642633091241e-25
5.000000000000000240e-05 -1.000000008442510748e-06 -6.799440271774702544e-12 -6.086079259213284963e-17 4.101658975773670985e-10 1.812513899796627618e-13 1.519204430382851770e-22 1.093708494321327040e-15 9.192099095505416252e-25
