-1.000000000000000021e-02 -2.308905139397567238e-07 -2.326200549801355554e-05 9.546683282579167310e-13 4.101974247172787617e-10 2.071685335672902435e-13 1.831793336622139336e-15 1.250122394721926976e-15 1.105407454773716552e-17
-8.000000000000000167e-03 -1.477463769076862162e-07 -1.861005079266870893e-05 7.638089018974614736e-13 4.102008400466011937e-10 1.846388145635722603e-13 1.223288151414973635e-15 1.114153342369527100e-15 7.381960762548160807e-18
-6.000000000000000125e-03 -8.308435260986639324e-08 -1.395779845269730410e-05 5.730159090547765717e-13 4.102034964562299591e-10 2.140124036224161683e-13 1.106529782481016354e-15 1.291421765661194680e-15 6.677440501168207346e-18
-4.000000000000000083e-03 -3.690553920793331563e-08 -9.305322913632356767e-06 3.819087707024495029e-13 4.102053963488263321e-10 1.893512061471956070e-13 6.371516596010095432e-16 1.142595576860793183e-15 3.844927070520783920e-18
-2.000000000000000042e-03 -9.210600724060853297e-09 -4.652698615471527252e-06 1.909421707604990134e-13 4.102065367473070073e-10 2.080543277236134163e-13 3.545336439636486770e-16 1.255464681563203652e-15 2.139457898095146394e-18
0.000000000000000000e+00 -1.496340008512782635e-14 -8.624838980536915750e-23 -9.015913466483117245e-17 4.102069182630016775e-10 1.602340411738707122e-13 1.346771435906050751e-22 9.668884524096607355e-16 8.174218191245615036e-25
2.000000000000000042e-03 -9.273829803249882979e-09 4.652698489882510357e-06 -1.905847557407538601e-13 4.102065419692801198e-10 1.904494622596658931e-13 3.208941423849620092e-16 1.149219808218357843e-15 1.936449045746962095e-18
4.000000000000000083e-03 -3.703203587376503401e-08 9.305322411077639633e-06 -3.813774662405575678e-13 4.102054077407248478e-10 1.913946528075466102e-13 6.599108625777865674e-16 1.154927786435549569e-15 3.982263075709897264e-18
6.000000000000000125e-03 -8.327413596568361035e-08 1.395779732167607155e-05 -5.721449223091204176e-13 4.102035154395826824e-10 2.196091874824424511e-13 1.128462721977654078e-15 1.325196577413287564e-15 6.809797772158415371e-18
8.000000000000001901e-03 -1.479993954650481443e-07 1.861004878223773319e-05 -7.629158072958582546e-13 4.102008654536219878e-10 2.037781878444991973e-13 1.424810997216882940e-15 1.229662679807500839e-15 8.598119479286470363e-18
1.000000000000000021e-02 -2.312068157396703078e-07 2.326200235632574842e-05 -9.539101761469945894e-13 4.101974547309348717e-10 1.965007234566993188e-13 1.695286976857969119e-15 1.185743087612196385e-15 1.023031510510480925e-17
