-5.000000000000000240e-05 2.872809873379121234e-03 -1.218104265367843007e-04 1.971064805271631039e-05 -6.085309995943381187e-07 6.515402317985390622e-04 8.922985290792694642e-04 4.488065359962020720e-06 4.468777052862291052e-06
-4.000000000000000327e-05 2.397700106483499540e-03 -3.079463378444899146e-05 1.640103889621360290e-05 -1.468233668796893974e-07 4.854066364258022705e-04 8.703813791896543263e-04 3.334405442161698849e-06 4.365378192610052019e-06
-3.000000000000000076e-05 1.806135649662601221e-03 -1.968411757565693339e-05 1.236311740206411581e-05 -9.850809870977182314e-08 4.495835000447346045e-04 9.073457024222741484e-04 3.062877059412000042e-06 4.548278742322511504e-06
-1.999999999999999825e-05 1.196860602151179507e-03 4.721217732716745722e-05 8.197562148577944551e-06 2.365729052490453779e-07 4.577398420243447021e-04 8.974131429021376142e-04 3.125673545468952649e-06 4.497480244090915905e-06
-9.999999999999999124e-06 6.109171130480751249e-04 3.856182249517503492e-05 4.179636459906651344e-06 1.935885778152325790e-07 4.450465553337211140e-04 8.959898501656402827e-04 3.047198459592739513e-06 4.490193030408067580e-06
0.000000000000000000e+00 1.412546796537994706e-05 1.557094040997446970e-05 9.278954131057978571e-08 7.791652349687390659e-08 4.650017278780136016e-04 9.216395765670196355e-04 3.186800584803011086e-06 4.618615300183168484e-06
1.000000000000000590e-05 -5.978346415849289516e-04 1.500453544161455650e-05 -4.097145598536909347e-06 7.479596865747617846e-08 4.613459502149288714e-04 9.285120573485949923e-04 3.155836279774833470e-06 4.653402918426293037e-06
2.000000000000000502e-05 -1.203907741629090108e-03 1.567674123792987844e-05 -8.246392903902969020e-06 7.825222941692441496e-08 4.555726265093097173e-04 9.455131860071655471e-04 3.111642712200907665e-06 4.738212295758698457e-06
3.000000000000000415e-05 -1.808695933607740300e-03 4.818747932958478364e-05 -1.238527729999400307e-05 2.408330862485957966e-07 4.585531094766936598e-04 9.712388403645637715e-04 3.138118932296326994e-06 4.868182709925257386e-06
4.000000000000000327e-05 -2.429303318481086400e-03 1.651759385470295263e-04 -1.664829375008240519e-05 8.256564880179603958e-07 4.931996712781211347e-04 9.517333162996432323e-04 3.382077454485053778e-06 4.768281314127586377e-06
5.000000000000000240e-05 -2.942934633359784672e-03 2.550491218928342360e-04 -2.015636508806970513e-05 1.273763271591963850e-06 6.085599055242805035e-04 8.918384099592203745e-04 4.162915514762974816e-06 4.462221075630089736e-06
