-5.000000000000000240e-05 1.758252298946005254e+01 6.000000000021827873e-01
-4.800000000000000122e-05 2.275177107017318789e+01 4.000000000014551915e-01
-4.600000000000000004e-05 2.975806331853322817e+01 8.000000000029103830e-01
-4.399999999999999886e-05 4.267276982794233930e+01 1.200000000004365575e+00
-4.200000000000000445e-05 6.004572144523315558e+01 1.000000000003637979e+00
-4.000000000000000327e-05 8.188979344062822463e+01 8.000000000029103830e-01
-3.800000000000000209e-05 1.105825739267354066e+02 4.000000000014551915e-01
-3.600000000000000091e-05 1.466288542743507151e+02 6.000000000021827873e-01
-3.399999999999999973e-05 1.894401253038431321e+02 8.000000000029103830e-01
-3.200000000000000533e-05 2.484005836268180758e+02 8.000000000029103830e-01
-3.000000000000000415e-05 3.226885069172960812e+02 1.000000000003637979e+00
-2.800000000000000297e-05 4.100382338488556684e+02 1.000000000003637979e+00
-2.600000000000000179e-05 4.996360625379006706e+02 6.000000000021827873e-01
-2.400000000000000400e-05 6.038887586535104219e+02 8.000000000029103830e-01
-2.200000000000000282e-05 7.178994843356756519e+02 1.000000000003637979e+00
-2.000000000000000502e-05 8.387086178824371245e+02 1.200000000004365575e+00
-1.800000000000000384e-05 9.589602552814119463e+02 1.000000000003637979e+00
-1.600000000000000266e-05 1.097581961998632323e+03 1.000000000003637979e+00
-1.400000000000000148e-05 1.225394630675565850e+03 1.200000000004365575e+00
-1.200000000000000708e-05 1.318957128888532225e+03 1.200000000004365575e+00
-1.000000000000000590e-05 1.453485659620912884e+03 1.000000000003637979e+00
-8.000000000000004720e-06 1.547152183044535604e+03 1.000000000003637979e+00
-6.000000000000003540e-06 1.630970301616686811e+03 1.000000000003637979e+00
-4.000000000000002360e-06 1.697305397091214672e+03 1.200000000004365575e+00
-2.000000000000001180e-06 1.768106434924420000e+03 1.200000000004365575e+00
-6.776263578034402713e-21 1.793966789072641177e+03 1.200000000004365575e+00
1.999999999999994404e-06 1.809334888624608084e+03 1.200000000004365575e+00
3.999999999999995584e-06 1.816114860223124651e+03 1.200000000004365575e+00
5.999999999999996764e-06 1.748645172740261842e+03 1.000000000003637979e+00
7.999999999999997944e-06 1.659810213045287583e+03 8.000000000029103830e-01
9.999999999999992348e-06 1.570317101150312510e+03 1.200000000004365575e+00
1.200000000000000030e-05 1.448985875632110719e+03 1.200000000004365575e+00
1.399999999999999471e-05 1.305337302993601043e+03 1.200000000004365575e+00
1.599999999999998911e-05 1.150632503457899247e+03 1.200000000004365575e+00
1.799999999999999707e-05 9.988065605046269866e+02 1.000000000003637979e+00
1.999999999999999147e-05 8.423824089766611678e+02 8.000000000029103830e-01
2.199999999999999943e-05 7.211309539251142269e+02 8.000000000029103830e-01
2.399999999999999383e-05 6.054356404467123411e+02 1.000000000003637979e+00
2.599999999999998824e-05 4.959694888339374756e+02 1.000000000003637979e+00
2.799999999999999619e-05 4.011886249391430397e+02 1.000000000003637979e+00
2.999999999999999060e-05 3.112792156083128816e+02 6.000000000021827873e-01
3.199999999999999855e-05 2.506904844339917418e+02 6.000000000021827873e-01
3.399999999999999296e-05 1.921922811887569935e+02 4.000000000014551915e-01
3.599999999999998736e-05 1.489171645232778758e+02 8.000000000029103830e-01
3.799999999999999532e-05 1.119612613888585173e+02 8.000000000029103830e-01
3.999999999999998972e-05 8.459886045128308751e+01 6.000000000021827873e-01
4.199999999999999768e-05 6.360282576567416157e+01 6.000000000021827873e-01
4.399999999999999208e-05 4.610079889253478314e+01 2.000000000007275958e-01
4.600000000000000004e-05 3.416085802161171614e+01 6.000000000021827873e-01
4.799999999999999444e-05 2.008687372967586526e+01 6.000000000021827873e-01
5.000000000000000240e-05 1.221758478172605322e+01 4.000000000014551915e-01
