-1.000000000000000021e-02 1.336388065142298309e+01 1.200000000004365575e+00
-9.600000000000000894e-03 1.620346011402298103e+01 1.200000000004365575e+00
-9.199999999999999845e-03 1.990302664161551860e+01 1.200000000004365575e+00
-8.800000000000000530e-03 2.487759029601693328e+01 1.200000000004365575e+00
-8.399999999999999481e-03 3.187752600687220195e+01 1.200000000004365575e+00
-8.000000000000000167e-03 4.176572455476017609e+01 1.200000000004365575e+00
-7.599999999999999985e-03 5.612480143285020517e+01 1.200000000004365575e+00
-7.199999999999999803e-03 7.708154958395978440e+01 1.200000000004365575e+00
-6.800000000000000488e-03 1.085840906835432378e+02 1.200000000004365575e+00
-6.399999999999999439e-03 1.581151344802067058e+02 1.200000000004365575e+00
-6.000000000000000125e-03 2.411061381496236606e+02 1.000000000003637979e+00
-5.599999999999999943e-03 4.032007134032742215e+02 8.000000000029103830e-01
-5.199999999999999761e-03 6.208966901976932604e+02 1.000000000003637979e+00
-4.799999999999999580e-03 8.296893117758017979e+02 8.000000000029103830e-01
-4.400000000000000265e-03 1.022820387030278766e+03 1.000000000003637979e+00
-4.000000000000000083e-03 1.193950846250330414e+03 1.000000000003637979e+00
-3.599999999999999901e-03 1.345270538219824402e+03 1.200000000004365575e+00
-3.199999999999999720e-03 1.466590503177558503e+03 1.000000000003637979e+00
-2.799999999999999538e-03 1.564198713910883725e+03 1.000000000003637979e+00
-2.400000000000000223e-03 1.645819235513364447e+03 1.000000000003637979e+00
-2.000000000000000042e-03 1.710714990689924662e+03 1.200000000004365575e+00
-1.599999999999998992e-03 1.753885960337969664e+03 1.200000000004365575e+00
-1.199999999999999678e-03 1.781612602639938814e+03 1.000000000003637979e+00
-8.000000000000003636e-04 1.792198220266736826e+03 1.000000000003637979e+00
-3.999999999999993144e-04 1.794652942833674160e+03 1.200000000004365575e+00
0.000000000000000000e+00 1.793966789072641177e+03 1.200000000004365575e+00
4.000000000000010492e-04 1.794593987906627945e+03 1.200000000004365575e+00
8.000000000000003636e-04 1.792013515138678258e+03 1.000000000003637979e+00
1.199999999999999678e-03 1.781745808925767278e+03 1.000000000003637979e+00
1.600000000000000727e-03 1.753954118124607703e+03 1.200000000004365575e+00
2.000000000000000042e-03 1.710080450522139699e+03 1.200000000004365575e+00
2.400000000000001091e-03 1.644932906346742811e+03 1.000000000003637979e+00
2.800000000000000405e-03 1.563990155253559351e+03 1.000000000003637979e+00
3.199999999999999720e-03 1.466709676125551141e+03 1.000000000003637979e+00
3.600000000000000769e-03 1.344329346649117497e+03 1.200000000004365575e+00
4.000000000000000083e-03 1.193717725964496822e+03 1.000000000003637979e+00
4.400000000000001132e-03 1.022963400631409172e+03 1.000000000003637979e+00
4.800000000000000447e-03 8.298018615290117168e+02 8.000000000029103830e-01
5.199999999999999761e-03 6.200258608485670493e+02 1.000000000003637979e+00
5.600000000000000810e-03 4.021137741043275469e+02 8.000000000029103830e-01
6.000000000000000125e-03 2.410614772572054676e+02 1.000000000003637979e+00
6.400000000000001174e-03 1.579015734791910290e+02 1.200000000004365575e+00
6.800000000000002223e-03 1.084829856443951712e+02 1.200000000004365575e+00
7.199999999999999803e-03 7.713806708435046744e+01 1.200000000004365575e+00
7.600000000000000852e-03 5.620943819063423064e+01 1.200000000004365575e+00
8.000000000000001901e-03 4.176794592066503498e+01 1.200000000004365575e+00
8.399999999999999481e-03 3.188162558895513499e+01 1.200000000004365575e+00
8.800000000000000530e-03 2.488694095810465967e+01 1.200000000004365575e+00
9.200000000000001579e-03 1.990423220883406330e+01 1.200000000004365575e+00
9.599999999999999159e-03 1.620084129012206020e+01 1.200000000004365575e+00
1.000000000000000021e-02 1.336310948041036006e+01 1.200000000004365575e+00
