-5.000000000000000240e-05 1.240750241513159935e+01 1.200000000004365575e+00
-4.800000000000000122e-05 2.125447369155341448e+01 6.000000000021827873e-01
-4.600000000000000004e-05 3.130249685069480137e+01 6.000000000021827873e-01
-4.399999999999999886e-05 4.340568471314679755e+01 4.000000000014551915e-01
-4.200000000000000445e-05 6.283920880803461984e+01 4.000000000014551915e-01
-4.000000000000000327e-05 8.278992459372842916e+01 2.000000000007275958e-01
-3.800000000000000209e-05 1.104273309672783370e+02 6.000000000021827873e-01
-3.600000000000000091e-05 1.458884069696335928e+02 1.000000000003637979e+00
-3.399999999999999973e-05 1.919930556541824842e+02 8.000000000029103830e-01
-3.200000000000000533e-05 2.497782884783342183e+02 6.000000000021827873e-01
-3.000000000000000415e-05 3.229259531938991472e+02 8.000000000029103830e-01
-2.800000000000000297e-05 3.959506049998066146e+02 6.000000000021827873e-01
-2.600000000000000179e-05 4.972448980025189940e+02 8.000000000029103830e-01
-2.400000000000000400e-05 6.021185630761117409e+02 8.000000000029103830e-01
-2.200000000000000282e-05 7.241763661557555452e+02 1.000000000003637979e+00
-2.000000000000000502e-05 8.544733872315151757e+02 8.000000000029103830e-01
-1.800000000000000384e-05 9.751106376800829594e+02 1.000000000003637979e+00
-1.600000000000000266e-05 1.107501990153296902e+03 1.000000000003637979e+00
-1.400000000000000148e-05 1.237475822655735101e+03 1.200000000004365575e+00
-1.200000000000000708e-05 1.369405630865753437e+03 1.200000000004365575e+00
-1.000000000000000590e-05 1.474815821390930296e+03 1.000000000003637979e+00
-8.000000000000004720e-06 1.567594851227757545e+03 1.000000000003637979e+00
-6.000000000000003540e-06 1.654757998292537877e+03 1.200000000004365575e+00
-4.000000000000002360e-06 1.711834688950737018e+03 1.200000000004365575e+00
-2.000000000000001180e-06 1.775856874182599086e+03 1.200000000004365575e+00
-6.776263578034402713e-21 1.793966789072641177e+03 1.200000000004365575e+00
1.999999999999994404e-06 1.785593206101524629e+03 1.200000000004365575e+00
3.999999999999995584e-06 1.737404922801611747e+03 1.200000000004365575e+00
5.999999999999996764e-06 1.698148055344514205e+03 1.000000000003637979e+00
7.999999999999997944e-06 1.603234174219211582e+03 1.000000000003637979e+00
9.999999999999992348e-06 1.498943641908453174e+03 1.000000000003637979e+00
1.200000000000000030e-05 1.370269231009843907e+03 8.000000000029103830e-01
1.399999999999999471e-05 1.227979976423723429e+03 1.000000000003637979e+00
1.599999999999998911e-05 1.079329122755189246e+03 1.000000000003637979e+00
1.799999999999999707e-05 9.373894887392111741e+02 1.200000000004365575e+00
1.999999999999999147e-05 8.167945134698614993e+02 1.000000000003637979e+00
2.199999999999999943e-05 6.871880521062018943e+02 1.000000000003637979e+00
2.399999999999999383e-05 5.800960034247240173e+02 6.000000000021827873e-01
2.599999999999998824e-05 4.820071836826919593e+02 8.000000000029103830e-01
2.799999999999999619e-05 3.908139091311123821e+02 8.000000000029103830e-01
2.999999999999999060e-05 3.185036656030056861e+02 8.000000000029103830e-01
3.199999999999999855e-05 2.469306467631092517e+02 8.000000000029103830e-01
3.399999999999999296e-05 1.914171891645412131e+02 8.000000000029103830e-01
3.599999999999998736e-05 1.432987255598856677e+02 8.000000000029103830e-01
3.799999999999999532e-05 1.103083133097810560e+02 6.000000000021827873e-01
3.999999999999998972e-05 8.122768880224150223e+01 1.000000000003637979e+00
4.199999999999999768e-05 6.048636660402211618e+01 8.000000000029103830e-01
4.399999999999999208e-05 4.514543983071034461e+01 1.000000000003637979e+00
4.600000000000000004e-05 3.403909968142197329e+01 4.000000000014551915e-01
4.799999999999999444e-05 2.516971898585646272e+01 4.000000000014551915e-01
5.000000000000000240e-05 1.608167662988828894e+01 2.000000000007275958e-01
