#C >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
#C [SECTION REPORT PULSE HEIGHT SPECTRUM]
#C 
#C For plotting purposes, two energies per bin are given,
#C namely, the low end and the middle point of each bin
#C 
#S 1 Data sets for histograms
#N 12
#L  Elow [eV]  Emiddle [eV]  Source [1/eV]  2sigmaSource  Si [1/eV]  2sigmaSi  Up [1/eV]  2sigmaUp  Down [1/eV]  2sigmaDown  Cu [1/eV]  2sigmaCu  
  4.05007E+04  4.12507E+04  1.28001E-05  1.3E-06  1.09334E-05  1.2E-06  0.00000E+00  0.0E+00  3.33336E-08  6.7E-08  2.23335E-06  5.4E-07
  4.20007E+04  4.27507E+04  1.90335E-05  1.6E-06  1.62668E-05  1.5E-06  0.00000E+00  0.0E+00  2.33335E-07  1.8E-07  1.76668E-06  4.8E-07
  4.35007E+04  4.42507E+04  6.33338E-07  2.9E-07  7.33338E-07  3.1E-07  6.66671E-08  9.4E-08  3.33336E-08  6.7E-08  1.26668E-06  4.1E-07
  4.50007E+04  4.57507E+04  6.20004E-06  9.0E-07  5.43337E-06  8.5E-07  3.33336E-08  6.7E-08  1.33334E-07  1.3E-07  1.66668E-06  4.7E-07
  4.65007E+04  4.72507E+04  8.96673E-06  1.1E-06  7.53338E-06  1.0E-06  1.00001E-07  1.2E-07  2.33335E-07  1.8E-07  1.60001E-06  4.6E-07
  4.80007E+04  4.87507E+04  1.04667E-05  1.2E-06  8.66672E-06  1.1E-06  2.00001E-07  1.6E-07  3.66669E-07  2.2E-07  1.46668E-06  4.4E-07
  4.95007E+04  5.02507E+04  1.09001E-05  1.2E-06  8.40006E-06  1.1E-06  2.33335E-07  1.8E-07  4.00003E-07  2.3E-07  1.13334E-06  3.9E-07
  5.10007E+04  5.17507E+04  2.03335E-06  5.2E-07  1.70001E-06  4.8E-07  3.00002E-07  2.0E-07  2.33335E-07  1.8E-07  1.16667E-06  3.9E-07
  5.25007E+04  5.32506E+04  2.70002E-06  6.0E-07  2.20001E-06  5.4E-07  2.33335E-07  1.8E-07  2.66668E-07  1.9E-07  1.40001E-06  4.3E-07
  5.40006E+04  5.47506E+04  8.30006E-06  1.0E-06  5.90004E-06  8.8E-07  3.00002E-07  2.0E-07  5.33337E-07  2.7E-07  1.20001E-06  4.0E-07
  5.55006E+04  5.62506E+04  9.33340E-06  1.1E-06  6.90005E-06  9.5E-07  2.00001E-07  1.6E-07  5.33337E-07  2.7E-07  9.00006E-07  3.5E-07
  5.70006E+04  5.77506E+04  1.53334E-06  4.5E-07  1.10001E-06  3.8E-07  5.00003E-07  2.6E-07  2.66668E-07  1.9E-07  9.33340E-07  3.5E-07
  5.85006E+04  5.92506E+04  5.50004E-06  8.5E-07  3.73336E-06  7.0E-07  2.66668E-07  1.9E-07  5.66670E-07  2.7E-07  1.06667E-06  3.8E-07
  6.00006E+04  6.07506E+04  4.33336E-07  2.4E-07  2.66668E-07  1.9E-07  2.66668E-07  1.9E-07  3.00002E-07  2.0E-07  7.66672E-07  3.2E-07
  6.15006E+04  6.22506E+04  6.63338E-06  9.4E-07  4.46670E-06  7.7E-07  4.33336E-07  2.4E-07  1.00001E-06  3.6E-07  9.00006E-07  3.5E-07
  6.30006E+04  6.37506E+04  7.16671E-06  9.7E-07  4.60003E-06  7.8E-07  4.33336E-07  2.4E-07  6.33338E-07  2.9E-07  8.33339E-07  3.3E-07
  6.45006E+04  6.52506E+04  4.00003E-07  2.3E-07  3.66669E-07  2.2E-07  4.33336E-07  2.4E-07  4.33336E-07  2.4E-07  6.00004E-07  2.8E-07
  6.60006E+04  6.67506E+04  2.56668E-06  5.8E-07  1.40001E-06  4.3E-07  6.00004E-07  2.8E-07  4.33336E-07  2.4E-07  4.66670E-07  2.5E-07
  6.75006E+04  6.82505E+04  5.00003E-06  8.1E-07  2.40002E-06  5.6E-07  5.00003E-07  2.6E-07  8.66672E-07  3.4E-07  4.66670E-07  2.5E-07
  6.90005E+04  6.97505E+04  2.10001E-06  5.3E-07  1.20001E-06  4.0E-07  1.66668E-07  1.5E-07  4.00003E-07  2.3E-07  5.66670E-07  2.7E-07
  7.05005E+04  7.12505E+04  4.93337E-06  8.1E-07  2.26668E-06  5.5E-07  1.33334E-07  1.3E-07  8.66672E-07  3.4E-07  6.00004E-07  2.8E-07
  7.20005E+04  7.27505E+04  1.63334E-06  4.7E-07  8.00005E-07  3.3E-07  3.33336E-07  2.1E-07  5.33337E-07  2.7E-07  3.66669E-07  2.2E-07
  7.35005E+04  7.42505E+04  1.90001E-06  5.0E-07  1.33334E-06  4.2E-07  3.33336E-07  2.1E-07  4.00003E-07  2.3E-07  4.33336E-07  2.4E-07
  7.50005E+04  7.57505E+04  3.06669E-06  6.4E-07  1.23334E-06  4.1E-07  5.00003E-07  2.6E-07  6.00004E-07  2.8E-07  2.00001E-07  1.6E-07
  7.65005E+04  7.72505E+04  4.13336E-06  7.4E-07  1.76668E-06  4.8E-07  3.33336E-07  2.1E-07  7.33338E-07  3.1E-07  3.00002E-07  2.0E-07
  7.80005E+04  7.87505E+04  1.80001E-06  4.9E-07  8.33339E-07  3.3E-07  4.33336E-07  2.4E-07  5.00003E-07  2.6E-07  3.00002E-07  2.0E-07
  7.95005E+04  8.02505E+04  2.63335E-06  5.9E-07  1.10001E-06  3.8E-07  3.33336E-07  2.1E-07  6.33338E-07  2.9E-07  1.66668E-07  1.5E-07
