# Material : Energy Deposition(eV) : x : y : z : IDL2 : IDL5
   2  1.05691E+05  8.49492E+00  5.28372E+01  1.00000E+01   0
   2  1.01289E+05 -2.52671E-01  1.28727E+00  1.00000E+01   0
   2  6.63735E+04  1.43557E+01 -6.44114E+00  1.00000E+01   0
   2  5.53194E+04  4.00006E+00  3.27675E-01  1.00000E+01   0
   2  1.22583E+05  3.98418E-01  4.18888E+01  1.00000E+01   0
   2  7.96837E+04 -1.10292E+01  1.98577E+01  1.00000E+01   0
   2  7.52680E+04  1.04672E+00  1.72019E+01  1.00000E+01   0
   2  6.37999E+04 -1.17472E-01 -1.74415E+01  1.00000E+01   0
   2  5.71466E+04 -9.16850E+00  5.83643E-02  1.00000E+01   0
   2  8.63671E+04  7.08599E-01 -2.23699E-01  1.00000E+01   0
   2  6.89995E+04  3.27456E+00 -1.19303E+00  1.00000E+01   2
   2  6.80689E+04  6.50288E+00 -6.63678E+00  1.00000E+01   0
   2  1.46916E+05  4.67014E+00  1.02898E+02  1.00000E+01   0
   2  6.20199E+04 -3.14005E+00  6.16229E+00  1.00000E+01   0
   2  8.49221E+04  6.12463E-01  9.83813E+00  1.00000E+01   0
   2  6.65162E+04  1.23737E+00  4.96082E-02  1.00000E+01   0
   2  1.06478E+05 -6.48700E-02  1.93665E+00  1.00000E+01   0
   2  5.79833E+04  4.21810E+00  4.38303E+00  1.00000E+01   0
   2  6.20094E+04  4.36461E-01 -5.74626E+00  1.00000E+01   0
   2  1.26720E+05  4.00566E+00  7.80342E+00  1.00000E+01   0
   2  7.39536E+04  2.94982E+00  7.34204E+00  1.00000E+01   0
   2  8.97464E+04 -1.27725E+01 -4.60222E+00  1.00000E+01   0
   2  9.12261E+04 -5.33303E+00  5.44152E+00  1.00000E+01   0
   2  9.66913E+04 -5.62253E+00 -1.30279E+01  1.00000E+01   0
   2  8.81751E+04  8.85430E+00 -1.16265E+01  1.00000E+01   0
   2  5.77457E+04 -5.82949E+00  6.96672E-01  1.00000E+01   0
   2  4.85706E+04  6.93707E+00 -9.80566E+00  1.00000E+01   0
   2  6.05146E+04 -1.05349E+01 -3.87690E+00  1.00000E+01   0
   2  5.76421E+04 -9.06353E+00  9.09661E+00  1.00000E+01   0
   2  6.66169E+04  6.20566E+01 -6.23045E+00  1.00000E+01   0
   2  7.93790E+04 -7.07570E+00 -1.84517E+00  1.00000E+01   0
   2  5.06010E+04 -2.93105E+00 -1.16177E+00  1.00000E+01   0
   2  6.27230E+04  2.60207E+00  1.53735E+00  1.00000E+01   0
   2  5.72691E+04 -4.23700E+00  1.60364E+00  1.00000E+01   0
   2  8.91634E+04 -6.73845E+00  9.55775E+00  1.00000E+01   0
   2  5.25804E+04  4.36814E+00 -7.71986E+00  1.00000E+01   0
   2  6.44639E+04  4.05121E+00  1.06204E+00  1.00000E+01   0
   2  1.23529E+05 -1.24049E+01  1.94623E+01  1.00000E+01   0
   2  9.59398E+04 -1.84192E+00 -4.96189E-02  1.00000E+01   0
   2  8.11764E+04 -1.36784E+01 -7.09217E+00  1.00000E+01   0
   2  8.80626E+04  4.95987E-01  6.42988E+00  1.00000E+01   0
   2  6.36463E+04 -4.04140E+01 -1.64164E+01  1.00000E+01   0
   2  7.84256E+04  5.16620E+00 -7.07419E+00  1.00000E+01   0
   2  7.30856E+04 -9.45451E+00  1.50359E+01  1.00000E+01   0
   2  8.26570E+04 -8.29978E+00 -3.26274E+00  1.00000E+01   0
   2  6.58708E+04 -5.34878E+00 -5.91578E+00  1.00000E+01   0
   2  9.06689E+04 -6.98423E+00  1.26353E+01  1.00000E+01   0
   2  5.51386E+04 -1.29122E-01 -6.86052E+00  1.00000E+01   0
   2  5.23361E+04  1.40459E+01 -1.39249E+01  1.00000E+01   0
   2  7.01975E+04 -8.61666E+00  3.44720E+00  1.00000E+01   0
   2  7.26573E+04  1.10152E+01  2.22793E+00  1.00000E+01   0
   2  4.88690E+04 -6.30066E+00  3.56411E-01  1.00000E+01   0
   2  6.03635E+04 -5.16160E+00  1.41129E+00  1.00000E+01   0
   2  8.17479E+04  5.66578E+00  4.39955E+00  1.00000E+01   0
   2  7.44812E+04 -3.16740E+00  1.70492E+01  1.00000E+01   0
   2  7.50665E+04 -4.47161E+00 -9.55080E+00  1.00000E+01   0
   2  5.52875E+04  1.38381E+01  1.60818E+01  1.00000E+01   0
   2  5.92399E+04  3.64397E+00 -2.64496E+00  1.00000E+01   2
   2  1.06560E+05 -2.11887E+01  1.98468E+01  1.00000E+01   0
   2  8.89057E+04  5.17366E+00 -3.33692E+00  1.00000E+01   0
   2  6.47842E+04 -7.23717E+00  2.04507E+00  1.00000E+01   0
   2  9.27343E+04 -3.67795E+00 -2.68959E+01  1.00000E+01   0
   2  8.08646E+04 -3.04341E+01  4.11934E+01  1.00000E+01   0
   2  8.98449E+04  1.63317E+01 -5.92023E+00  1.00000E+01   0
   2  7.20127E+04 -2.14726E+00 -7.46803E+00  1.00000E+01   0
   2  1.14073E+05  4.46673E+00  4.64985E+00  1.00000E+01   0
   2  6.74574E+04  4.44265E+00 -6.66299E+00  1.00000E+01   0
   2  9.72100E+04  3.04415E+00  3.64312E+00  1.00000E+01   0
   2  9.38259E+04  5.54588E+00 -1.85095E+01  1.00000E+01   0
   2  5.12363E+04  7.40408E+00 -5.08198E+00  1.00000E+01   0
   2  1.30747E+05 -9.86304E+00  1.25598E+01  1.00000E+01   0
   2  8.48908E+04  5.53231E+01  1.69806E+01  1.00000E+01   0
   2  5.54966E+04 -9.25936E+00  9.55445E+00  1.00000E+01   0
   2  8.78943E+04 -2.96035E+00 -8.55554E+00  1.00000E+01   0
   2  9.80082E+04  2.21059E+00  3.42736E+00  1.00000E+01   0
   2  7.35416E+04  3.44160E-01 -1.09603E+01  1.00000E+01   0
   2  1.07606E+05  5.53863E+00 -4.85458E-01  1.00000E+01   0
   2  9.57492E+04 -1.48164E+00 -3.67427E+00  1.00000E+01   0
   2  6.79358E+04  1.03352E+01  8.68973E+00  1.00000E+01   0
   2  6.33196E+04 -8.61425E+00  4.66865E+00  1.00000E+01   0
   2  7.56795E+04 -4.06976E+00  4.91449E+01  1.00000E+01   0
   2  6.61779E+04 -1.08662E+01 -1.91148E+00  1.00000E+01   0
   2  5.61062E+04  4.79498E+00 -1.68302E+00  1.00000E+01   0
   2  9.15908E+04  5.38479E+00  4.22075E+00  1.00000E+01   0
   2  9.02288E+04  5.66570E+00  2.90648E+01  1.00000E+01   0
   2  7.48404E+04 -1.53884E+01  1.86418E+01  1.00000E+01   0
   2  5.94737E+04 -3.95602E+00 -1.57611E+00  1.00000E+01   0
   2  8.35066E+04  1.21698E+01  3.62473E+01  1.00000E+01   0
   2  8.96622E+04  9.84840E-01  4.43456E+00  1.00000E+01   0
   2  6.70761E+04  1.80289E+00  8.01969E+00  1.00000E+01   0
   2  6.24836E+04  4.74054E+00  9.98565E-01  1.00000E+01   0
   2  5.79226E+04 -3.43309E+00  2.09867E+00  1.00000E+01   0
   2  7.61010E+04 -1.05756E+00 -1.87408E+01  1.00000E+01   0
   2  8.16899E+04 -6.79319E+00  1.59957E+01  1.00000E+01   0
   2  1.35413E+05 -2.31962E+00  7.55246E+01  1.00000E+01   0
   2  6.20782E+04 -1.52959E+00  4.94696E+00  1.00000E+01   0
   2  5.12740E+04  1.58854E+01  1.52146E+01  1.00000E+01   0
   2  5.40085E+04 -5.72341E+00  2.50959E+01  1.00000E+01   0
   2  7.13517E+04  2.49968E+00 -6.28859E+00  1.00000E+01   0
   2  1.07063E+05  6.24816E+01 -1.81071E+00  1.00000E+01   0
   2  5.84900E+04 -4.04263E+00 -8.34372E+00  1.00000E+01   0
   2  7.03387E+04 -2.51498E+00  2.58349E-01  1.00000E+01   0
   2  4.49267E+04  1.94287E+00 -1.57549E+00  1.00000E+01   0
   2  6.27168E+04  1.39458E+01 -1.82318E+01  1.00000E+01   0
   2  6.47933E+04 -9.76055E+00  2.02656E+01  1.00000E+01   0
   2  7.75651E+04  9.12138E+00 -5.23851E+00  1.00000E+01   0
   2  8.10669E+04 -6.55797E+00  5.46768E+00  1.00000E+01   0
   2  7.44600E+04  1.91462E+01  2.23501E+01  1.00000E+01   0
   2  8.45234E+04  1.59918E-01  6.78079E-01  1.00000E+01   0
   2  7.02545E+04  8.49821E+00  2.47414E+01  1.00000E+01   0
   2  9.47540E+04  1.31704E+00  2.31247E+01  1.00000E+01   0
   2  7.61293E+04 -2.18902E+01  8.72012E+00  1.00000E+01   0
   2  5.30661E+04 -2.35959E+00  1.07536E+01  1.00000E+01   0
   2  7.77933E+04  1.17141E+01  1.84203E+00  1.00000E+01   0
   2  7.35313E+04 -1.73252E+01 -9.10166E+00  1.00000E+01   0
   2  1.23302E+05 -1.24760E+01  3.32510E+01  1.00000E+01   0
   2  4.67322E+04 -2.34331E+00  5.90423E+00  1.00000E+01   0
   2  8.03118E+04 -3.31313E+00 -1.38761E+00  1.00000E+01   0
   2  6.32754E+04  4.04322E+00 -3.22995E+00  1.00000E+01   0
   2  1.22684E+05 -1.00062E+01  2.31689E+01  1.00000E+01   0
   2  1.10380E+05 -2.60185E+01  5.15714E+01  1.00000E+01   0
   2  5.52066E+04 -1.83554E+01  1.28499E+00  1.00000E+01   0
   2  6.37326E+04  2.44073E+01 -9.26972E+00  1.00000E+01   0
   2  6.40467E+04  5.21805E+00  8.61221E+00  1.00000E+01   0
   2  8.68890E+04  5.37611E+00 -7.28096E+00  1.00000E+01   0
   2  6.58800E+04 -2.64352E+00 -8.45187E+00  1.00000E+01   0
   2  8.43037E+04 -1.52643E+00 -8.57172E+00  1.00000E+01   0
   2  6.26607E+04  3.15109E+00  1.69677E+01  1.00000E+01   0
   2  1.24728E+05  4.06338E+00  9.09802E+00  1.00000E+01   0
   2  8.60615E+04 -1.00193E+00  1.53541E+01  1.00000E+01   0
   2  6.83281E+04  3.36996E+01  3.82313E+01  1.00000E+01   0
   2  4.80934E+04  2.13760E+01 -4.70007E+00  1.00000E+01   0
   2  6.43305E+04  1.90959E+01  1.11377E+01  1.00000E+01   0
   2  1.08625E+05  1.42819E+00  1.79469E+00  1.00000E+01   0
   2  1.01811E+05  3.67610E+00  5.12492E+01  1.00000E+01   0
   2  8.59975E+04  4.21337E+01 -1.42172E+01  1.00000E+01   0
   2  7.99903E+04  1.45713E+01  1.54319E+01  1.00000E+01   0
   2  8.71689E+04 -8.93336E+00 -2.12963E+01  1.00000E+01   0
   2  6.89357E+04 -5.95993E+00 -1.04798E+01  1.00000E+01   0
   2  9.40469E+04  5.28151E+00  4.75723E+00  1.00000E+01   0
   2  5.61429E+04  5.37765E+00  3.94152E+00  1.00000E+01   0
   2  8.12256E+04 -5.08376E+00 -3.36789E+00  1.00000E+01   0
   2  5.73027E+04 -6.80068E+00 -6.50468E+00  1.00000E+01   0
   2  7.81099E+04  7.65461E+00  1.00500E+01  1.00000E+01   0
   2  7.35807E+04 -5.05595E+01  2.40753E+01  1.00000E+01   0
   2  6.63313E+04 -1.30490E+01  2.52381E+01  1.00000E+01   0
   2  4.76325E+04  4.50617E+00  1.08593E+01  1.00000E+01   0
   2  9.73663E+04 -1.83462E+01 -1.54368E+00  1.00000E+01   0
   2  6.80930E+04  3.86174E+01  3.43685E+00  1.00000E+01   0
   2  9.33502E+04  7.91186E+00 -1.11365E+01  1.00000E+01   0
   2  1.23711E+05  1.34716E+01  4.49520E+01  1.00000E+01   0
   2  5.18514E+04  7.76176E+00  1.38603E-01  1.00000E+01   0
   2  7.74746E+04  1.72524E+00 -2.08312E+00  1.00000E+01   0
   2  5.99500E+04  4.99570E+00 -6.93538E+00  1.00000E+01   0
   2  8.48918E+04 -2.43784E+01  3.78202E+01  1.00000E+01   0
   2  7.98300E+04 -4.50075E+00 -1.08028E+01  1.00000E+01   0
   2  6.86931E+04  1.99647E+01 -3.72857E+01  1.00000E+01   0
   2  7.14619E+04  2.05306E+01 -4.84657E+00  1.00000E+01   0
   2  8.06102E+04  6.20467E-01  3.48371E+00  1.00000E+01   0
   2  5.93209E+04 -7.92439E+00  1.53295E+00  1.00000E+01   0
   2  6.87955E+04 -9.29039E+00  5.84728E+00  1.00000E+01   0
   2  6.45727E+04 -4.45152E+00 -5.00802E-01  1.00000E+01   0
   2  8.34837E+04 -3.05543E+01 -1.00117E+01  1.00000E+01   0
   2  7.76400E+04 -3.09735E+00  1.95472E+01  1.00000E+01   0
   2  9.32682E+04  1.36132E+01  2.22391E+01  1.00000E+01   0
   2  7.58382E+04 -5.44412E+00 -2.76024E+00  1.00000E+01   0
